stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
99973548,213177,GREER CIR @ MOUNTAIN INDUSTRIAL BLVD,,33.832033,-84.198925,,,,,,
99973549,213178,GREER CIR @ ROADHAVEN DR,GREER CIR & MOUNTAIN INDUSTRIAL BLVD,33.832503,-84.203038,,,,,,
99973550,213180,SOUTHLAKE PKWY @ INDIAN LAKE DR,SOUTHLAKE PKY & INDIAN LAKE DR,33.563052,-84.337513,,,,,,1
99973551,213179,GREER CIR @ 4478,4478 GREER CIR & MOUNTAIN INDUSTRIAL BLVD,33.832631,-84.205571,,,,,,
99973552,213182,SOUTHLAKE PKWY @ CLARIDGE PARK DR,SOUTHLAKE PKY & CLARIDGE PARK DR,33.56216,-84.337525,,,,,,
99973553,213181,SARR PKWY @ GREER CIR,SARR PKY & GREER CIR,33.834307,-84.20828,,,,,,1
99973554,213183,SARR PKWY @ 4401,4401 SARR PKY,33.834246,-84.21037,,,,,,
99973555,213185,SOUTHLAKE PKWY @ SPRING LAKE DR,SOUTHLAKE PKY & SPRING LAKE DR,33.564607,-84.337163,,,,,,
99973556,213184,SARR PKWY @ IDLEWOOD RD,SARR PKY & IDLEWOOD RD,33.833937,-84.213787,,,,,,
99973557,213187,SOUTHLAKE PKWY @ BARTON RD,SOUTHLAKE PKY & BARTON RD,33.567518,-84.337587,,,,,,
99973558,213186,IDLEWOOD RD @ IDLEWOOD LN,IDLEWOOD RD & SENTRY DR,33.835896,-84.213306,,,,,,1
99973559,213189,SOUTHLAKE PKWY @ NOLAN CT,SOUTHLAKE PKY & NOLAN CT,33.567792,-84.33743,,,,,,
99973560,213188,IDLEWOOD RD @ BROWNING CHASE DR,,33.837919,-84.213303,,,,,,1
99973561,213190,IDLEWOOD RD @ ELMDALE RD,IDLEWOOD RD & ELMDALE DR,33.840953,-84.213288,,,,,,1
99973562,213191,IDLEWOOD RD @ GLYNBROOK DR,,33.843083,-84.213241,,,,,,
99973563,213192,IDLEWOOD RD @ 2115,2115 IDLEWOOD RD & GLYNBROOK DR,33.845875,-84.213248,,,,,,1
99973564,213194,SOUTHLAKE PKWY @ MT ZION RD,SOUTHLAKE PKY & MT ZION RD,33.570638,-84.337928,,,,,,1
99973565,213193,IDLEWOOD RD @ LAWRENCEVILLE HWY,,33.850404,-84.21334,,,,,,
99973566,213196,SOUTHLAKE PKWY @ MT ZION RD,SOUTHLAKE PKY & MT ZION RD,33.569388,-84.337768,,,,,,
99973567,213195,HUGH HOWELL RD @ LAWRENCEVILLE HWY,HUGH HOWELL RD & UNNAMED ST,33.851859,-84.208886,,,,,,1
99973568,213197,HUGH HOWELL RD @ COWAN RD,HUGH HOWELL RD & ROSSER TER,33.850693,-84.20708,,,,,,
99973569,213198,HUGH HOWELL RD @ TUCKER INDUSTRIAL RD,,33.849034,-84.203328,,,,,,
99973570,213200,SOUTHLAKE PKWY @ 1533,1533 SOUTHLAKE PKY,33.573237,-84.338693,,,,,,1
99973571,213201,MT ZION PKWY @ MT ZION RD,MT ZION PKY & UNNAMED ST,33.558572,-84.31388,,,,,,1
99973572,213202,SOUTHLAKE PKWY @ 1533,1533 SOUTHLAKE PKY,33.573253,-84.338282,,,,,,
99973573,213203,CONVENTION CENTER CONCOURSE @ AIRPORT DR,,33.648387,-84.462017,,,,,,1
99973574,213205,SOUTHLAKE PKWY @ S LEE ST,SOUTHLAKE PKY & S LEE ST,33.573598,-84.341378,,,,,,1
99973575,213204,MT ZION PKWY @ FIELDSTONE PKWY,MT ZION PKY & FIELDSTONE PKY,33.553091,-84.30423,,,,,,1
99973576,213206,SOUTHLAKE PKWY @ S LEE ST,SOUTHLAKE PKY & S LEE ST,33.573309,-84.340901,,,,,,
99973577,213207,MT ZION PKWY @ FIELDER RD,MT ZION PKY & FIELDER RD,33.552732,-84.300966,,,,,,1
99973578,213199,HARPER DR @ JONESBORO RD,,33.599488,-84.337345,,,,,,
99973579,213208,N LAKE DR @ CLAYTON STATE BLVD,,33.596507,-84.333985,,,,,,1
99973580,213209,MT ZION RD @ FIELDER RD,,33.557128,-84.300835,,,,,,
99973581,213210,MOUNTAIN INDUSTRIAL BLVD @ N ROYAL ATLANTA DR,,33.858281,-84.188933,,,,,,
99973582,213211,MT ZION RD @ FIELDER RD,,33.556914,-84.300444,,,,,,1
99973583,213212,MT ZION PKWY @ FIELDER RD,0 MT ZION PKY & FIELDER RD,33.552687,-84.300424,,,,,,1
99973584,213213,MT ZION PKWY @ CARRINGTON PARK,MT ZION PKY & CARRINGTON PARK,33.553207,-84.303582,,,,,,1
99973585,213215,MOUNTAIN INDUSTRIAL BLVD @ HUGH HOWELL RD,,33.848244,-84.200967,,,,,,
99973587,213216,MT ZION PKWY @ MT ZION RD,MT ZION PKY & UNNAMED ST,33.558187,-84.313631,,,,,,1
99973588,213218,MOUNTAIN INDUSTRIAL BLVD @ TUCKESTONE PKWY,MOUNTAIN INDUSTRIAL BLVD & TUCKERSTONE PKY,33.856895,-84.197807,,,,,,
99973589,213219,MOUNTAIN INDUSTRIAL BLVD @ GRANITE DR,,33.845326,-84.201004,,,,,,
99973590,213220,MOUNTAIN INDUSTRIAL BLVD @ HAMMERMILL RD (N),,33.840475,-84.201012,,,,,,1
99973592,213221,RIVERDALE RD @ W FAYETTEVILLE RD,,33.617944,-84.449581,,,,,,
99973593,213223,MOUNTAIN INDUSTRIAL BLVD @ HUGH HOWELL RD,,33.84878,-84.200846,,,,,,1
99973594,213224,RIVERDALE RD @ W FAYETTEVILLE RD,,33.617667,-84.449288,,,,,,
99973595,213225,MOUNTAIN INDUSTRIAL BLVD @ 2605,,33.857221,-84.193278,,,,,,
99973596,213226,CONVENTION CENTER CONCOURSE @ 2020,,33.643641,-84.455517,,,,,,1
99973597,213227,CONVENTION CENTER CONCOURSE @ 2091,2091 CONVENTION CENTER CONCOURSE & UNNAMED ST,33.643372,-84.455625,,,,,,1
99973598,213217,S PARK BLVD @ 4712,,33.624668,-84.291198,,,,,,
99973599,213222,S PARK BLVD @ 4712,,33.62465,-84.29135,,,,,,
99973600,213230,S PARK BLVD @ 4644,,33.627175,-84.292771,,,,,,
99973602,213232,S PARK BLVD @ 4644,,33.62704,-84.292966,,,,,,
99973604,213235,S PARK BLVD @ 4500,,33.631168,-84.293398,,,,,,
99973606,213229,S PARK BLVD @ 4500,,33.630675,-84.293811,,,,,,
99973607,213236,NORTHSIDE PKWY @ 3295,0 NORTHSIDE PKWY NW & KINGSWOOD LN NW,33.844338,-84.425116,,,,,,1
99973608,213237,S PARK BLVD @ ANVIL BLOCK RD,,33.633549,-84.292714,,,,,,
99973609,213238,S PARK BLVD @ ANVIL BLOCK RD,,33.633003,-84.293018,,,,,,
99973610,213239,NORTHSIDE PKWY @ 3160,3160 NORTHSIDE PKY NW & FARLEY ST,33.841571,-84.42103,,,,,,
99973612,213240,PEACHTREE BATTLE AVE @ WOODWARD WAY,PEACHTREE BATTLE AVE NW & WOODWARD WAY NW,33.824259,-84.412046,,,,,,1
99973613,213242,PEACHTREE BATTLE AVE @ NORTHSIDE DR,PEACHTREE BATTLE AVE NW & NORTHSIDE DR NW,33.8241,-84.408305,,,,,,1
99973615,213245,NORTHSIDE DR @ WESTOVER DR,0 NORTHSIDE DR NW & WESTOVER DR NW,33.825977,-84.407497,,,,,,1
99973616,213246,NORTHSIDE PKWY @ MOORES MILL RD,NORTHSIDE PKY NW & UNNAMED ST,33.839972,-84.417126,,,,,,
99973617,213247,MCDONOUGH RD @ BEL AIR BLVD,,33.450409,-84.31532,,,,,,
99973618,213243,E LOVEJOY RD @ MCDONOUGH RD,,33.452269,-84.310917,,,,,,1
99973619,213248,E LOVEJOY RD @ BEL AIR BLVD,,33.449108,-84.312878,,,,,,1
99973620,213249,E LOVEJOY RD @ HASTINGS BRIDGE RD,,33.442124,-84.314795,,,,,,
99973621,213250,HASTINGS BRIDGE RD @ GLEBE CT,,33.439383,-84.315142,,,,,,
99973622,213251,TALMADGE RD @ LOVEJOY RD,,33.435981,-84.314471,,,,,,
99973623,213252,TARA BLVD @ LOVEJOY RD,,33.441121,-84.321855,,,,,,1
99973624,213253,TARA BLVD @ LOVEJOY RD,,33.442411,-84.322007,,,,,,
99973625,213254,TARA  BLVD @ 11360,11360 TARA BLVD,33.444425,-84.323068,,,,,,1
99973626,213256,BENJAMIN E MAYS DR @ ORIOLE DR,BENJAMIN E MAYS DR SW & ORIOLE DR SW,33.726898,-84.473381,,,,,,1
99973627,213257,BENJAMIN E MAYS DR @ ORIOLE DR,BENJAMIN E MAYS DR SW & ORIOLE DR SW,33.726684,-84.472794,,,,,,
99973628,213258,PIEDMONT AVE @ MONROE DR,PIEDMONT AVE NE & MONROE DR NE,33.795925,-84.370037,,,,,,1
99973629,213259,LAWRENCEVILLE HWY @ LYNBURN DR,,33.854804,-84.209556,,,,,,1
99973630,213260,LAWRENCEVILLE HWY @ HUGH HOWELL RD,0 LAWRENCEVILLE HWY & HUGH HOWELL RD,33.851959,-84.210431,,,,,,1
99973631,213261,KIMBERLY MILL RD @ VALLEY BEND RD,,33.57725,-84.488359,,,,,,
99973633,213517,JOSEPH E LOWERY BLVD @ CUNNINGHAM PL,JOSEPH E LOWERY BLVD SW & CUNNINGHAM PL SW,33.743024,-84.417606,,,,,,1
99973634,213262,JONESBORO RD @ 4161,JONESBORO RD & CONLEY RD,33.640817,-84.36198,,,,,,1
99973635,213263,JONESBORO RD @ 4161,JONESBORO RD & CONLEY RD,33.64105,-84.361926,,,,,,1
99973637,213265,ELDER RD @ REDAN RD,UNNAMED ST & REDAN RD,33.763751,-84.228663,,,,,,1
99973638,213267,JOSEPH E BOONE BLVD @ SEWANEE AVE,0 JOSEPH E BOONE BLVD NW & SEWANEE AVE NW,33.763644,-84.464763,,,,,,
99973639,213268,JOSEPH E BOONE BLVD @ SEWANEE AVE,JOSEPH E BOONE BLVD NW & SEWANEE AVE NW,33.76359,-84.465502,,,,,,1
99973640,213269,WASHINGTON ST @ CEMETERY ST,WASHINGTON ST & CEMETERY DR,33.563381,-84.585826,,,,,,
99973642,213271,DEFOORS FERRY RD @ CORONET WAY,DEFOORS FERRY RD NW & BOLTON RD NW,33.820248,-84.449011,,,,,,1
99973643,213272,MOUNTAIN INDUSTRIAL BLVD @ HAMMERMILL RD (S),0 MOUNTAIN INDUSTRIAL BLVD & HAMMERMILL RD,33.836841,-84.200789,,,,,,1
99973645,213444,N COMMERCE DR @ 4909,,33.634223,-84.499003,,,,,,
99973646,213375,MALDO DR NW @ ARGYLE DR NW,,33.800096,-84.482265,,,,,,
99973647,213274,E WASHINGTON AVE @ RN MARTIN ST,,33.675619,-84.437498,,,,,,
99973648,213275,E WASHINGTON AVE @ RN MARTIN ST,,33.675645,-84.437922,,,,,,
99973649,213276,E WASHINGTON AVE @ HARRIS ST,,33.675746,-84.435696,,,,,,
99973650,213277,E WASHINGTON AVE @ HARRIS ST,,33.675844,-84.435544,,,,,,1
99973651,213278,E WASHINGTON AVE @ RANDALL ST,,33.675739,-84.4336,,,,,,1
99973652,213279,CALHOUN AVE @ BAYARD ST,,33.673386,-84.431511,,,,,,
99973653,213280,CALHOUN AVE @ BAYARD ST,,33.673494,-84.43175,,,,,,
99973654,213281,CALHOUN AVE @ NORMAN BERRY DR,,33.672612,-84.426526,,,,,,1
99973655,213282,HOLCOMB BRIDGE RD @ OLD ALABAMA RD,,34.019914,-84.31689,,,,,,1
99973656,213283,HOLCOMB BRIDGE RD @ FOUTS RD,,34.003383,-84.294153,,,,,,1
99973658,213285,SPALDING DR @ 7736,7736 SPALDING DR NW,33.967612,-84.260308,,,,,,1
99973659,213286,HOLCOMB BRIDGE RD @ BARNWELL RD,,33.985702,-84.269812,,,,,,
99973660,213287,HOLCOMB BRIDGE RD @ FOUTS RD,,34.003347,-84.292571,,,,,,
99973661,213288,HOLCOMB BRIDGE RD @ OLD ALABAMA RD,,34.020084,-84.31701,,,,,,1
99973663,213446,N COMMERCE DR @ 4800,,33.637185,-84.49942,,,,,,1
99973667,213588,HILL ST SE @ MARTIN L KING JR DR,0 HILL ST SE & MARTIN LUTHER KING JR DR SE,33.74747,-84.379608,,,,,,1
99973668,213324,MCDONOUGH BLVD SE @ GAULT ST SE,,33.713906,-84.372272,,,,,,1
99973669,213298,HOLCOMB BRIDGE RD @ MARTINS LANDING DR,,34.014867,-84.308655,,,,,,
99973670,213296,HOLCOMB BRIDGE RD @ MARKET BLVD,,34.020552,-84.319853,,,,,,1
99973671,213297,HOLCOMB BRIDGE RD @ HOLCOMB WOODS PKWY,HOLCOMB BRIDGE RD & HOLCOMB WOODS PKY,34.017525,-84.31196,,,,,,
99973673,213299,HOLCOMB BRIGE RD @ EVES RD,HOLCOMB BRIDGE RD & EVES RD,34.005084,-84.297522,,,,,,1
99973674,213300,HOLCOMB BRIDGE RD @ CHAMPIONS GREEN PKWY,HOLCOMB BRIDGE RD & CHAMPIONS GREEN PKY,33.999899,-84.284306,,,,,,1
99973675,213301,HOLCOMB BRIDGE RD @ 2720,,33.993903,-84.281049,,,,,,1
99973676,213309,HOLCOMB BRIDGE RD @ 2701,,33.994306,-84.28119,,,,,,1
99973677,213477,WASHINGTON RD @ HERSCHEL RD,0 WASHINGTON RD & HERSCHEL RD,33.662073,-84.471453,,,,,,1
99973678,213316,PEACHTREE ST SW @ MARTIN L KING JR DR,PEACHTREE ST SW & MARTIN LUTHER KING JR DR SW,33.75192,-84.392075,,,,,,1
99973679,213317,PEACHTREE ST SW @ MITCHELL ST SW,,33.75079,-84.393268,,,,,,1
99973680,213482,FLAT SHOALS RD @ 4300 (OPPOSITE),,33.586753,-84.527803,,,,,,
99973681,213498,MALL BLVD @ OAKLEY RD,0 MALL BLVD & OAKLEY RD,33.57455,-84.531389,,,,,,1
99973682,213383,WELCOME ALL RD @ 4365,4365 WELCOME ALL RD SW,33.635405,-84.529414,,,,,,
99973683,213483,FLAT SHOALS RD @ 4300,,33.586628,-84.528464,,,,,,1
99973684,213382,WELCOME ALL RD @ 4365,4365 WELCOME ALL RD SW,33.635422,-84.529558,,,,,,
99973685,213484,FLAT SHOALS RD @ MALLORY RDG,0 FLAT SHOALS RD & MALLORY RDG,33.586695,-84.529985,,,,,,
99973686,213486,FLAT SHOALS RD @ MALLORY RD,,33.586619,-84.524753,,,,,,1
99973688,213485,FLAT SHOALS RD @ OAKLEY RD,,33.586447,-84.531486,,,,,,1
99973689,213373,SHANNON PKWY @ LANCASTER LN,SHANNON PKY & LANCASTER LN,33.570761,-84.539411,,,,,,1
99973690,213293,BUTTON GWINNETT DR @ 4550,NORTHEAST EXPY & DAWSON BLVD NW,33.904151,-84.240254,,,,,,
99973691,213294,AUSTIN DR @ COREY BLVD,,33.743159,-84.23421,,,,,,
99973692,213291,AUSTIN DR @ COREY BLVD,,33.743195,-84.23408,,,,,,
99973694,213331,AUSTIN DR @ REDWING CIR,AUSTIN DR & ALDEA DR,33.750589,-84.233908,,,,,,
99973695,213332,AUSTIN DR @ TOWERS WAY,AUSTIN DR & AUSTIN MEADOWS DR,33.74682,-84.234087,,,,,,1
99973696,213333,AUSTIN DR @ AUSTIN MEADOWS DR,,33.74708,-84.234021,,,,,,1
99973697,213334,AUSTIN DR @ W AUSTIN RD,,33.738254,-84.23426,,,,,,
99973698,213336,AUSTIN DR @ GLENWOOD RD,,33.737565,-84.234315,,,,,,1
99973699,213337,MALL PKWY @ TURNER HILL RD,MALL PKY & TURNER HILL RD,33.691538,-84.089226,,,,,,
99973700,213338,MALL PKWY @ TURNER HILL RD,MALL PKY & TURNER HILL RD,33.691641,-84.08782,,,,,,1
99973701,213339,MALL PKWY @ 8455,8455 MALL PKY,33.694461,-84.083398,,,,,,
99973702,213340,MALL PKWY @ 8424,MALL PKY & TURNER HILL RD,33.69396,-84.08375,,,,,,1
99973704,213341,STONECREST PKWY E @ TURNER HILL RD,0 STONECREST PKY E & TURNER HILL RD,33.69714,-84.087282,,,,,,1
99973705,213342,STONECREST PKWY @ TURNER HILL RD,STONECREST PKY E & STONECREST CON,33.696984,-84.086989,,,,,,1
99973706,213343,LAKEWOOD AVE @ MCDONOUGH BLVD,LAKEWOOD AVE SE & MCDONOUGH BLVD SE,33.717768,-84.381869,,,,,,1
99973707,213344,MELDON AVE @ PRYOR RD,MELDON ST SW & PRYOR RD SW,33.712123,-84.393339,,,,,,
99973708,213345,MELDON AVE @ TROUP ST,MELDON ST SW & MIDDLETON ST SE,33.711507,-84.390231,,,,,,
99973709,213346,TROUP ST @ MELDON AVE,TROUP ST SE & MELDON ST SW,33.711552,-84.390144,,,,,,
99973710,213347,MOURY AVE SW @ MIDDLETON ST,MOURY AVE SW & MIDDLETON ST SE,33.712904,-84.389776,,,,,,1
99973711,213348,MOURY AVE @ THIRKELD,MOURY AVE SW & THIRKIELD AVE SW,33.714407,-84.391407,,,,,,
99973712,213349,RALPH D ABERNATHY BLVD @ COOPER ST,0 RALPH DAVID ABERNATHY BLVD SW & COOPER ST SW,33.736925,-84.396785,,,,,,1
99973713,213350,RALPH DAVID ABERNATHY BLVD @ FORMWALT ST,RALPH DAVID ABERNATHY BLVD SW & FORMWALT ST SW,33.736836,-84.395535,,,,,,1
99973714,213351,COVINGTON HWY @ SWIFT ST,,33.70235,-84.094218,,,,,,
99973715,213352,COVINGTON HWY @ 8034,COVINGTON HWY & SWIFT ST,33.702225,-84.093317,,,,,,
99973716,213353,COVINGTON HWY @ CAGLE ST,,33.703284,-84.103896,,,,,,
99973717,213354,COVINGTON HWY @ CAGLE ST,,33.703473,-84.104506,,,,,,
99973718,213361,CENTRA VILLA DR @ HONEYSUCKLE LN,CENTRA VILLA DR SW & HONEYSUCKLE LN SW,33.711309,-84.454717,,,,,,
99973719,213362,LAWRENCEVILLE HWY @ 2712,LAWRENCEVILLE HWY & SPRUCE VALLEY DR,33.824627,-84.259251,,,,,,1
99973720,213363,NORTH AVE @ JETAL PL,NORTH AVE NW & MARKTWO PL NW,33.768442,-84.449049,,,,,,
99973721,213364,BOULDERCREST DR @ PIPER CIR,BOULDERCREST DR SE & PIPER CIR SE,33.725704,-84.332733,,,,,,
99973723,213366,HUGH HOWELL RD @ 4647,HUGH HOWELL RD & MOUNTAIN INDUSTRIAL BLVD,33.848957,-84.198833,,,,,,
99973724,213367,COVINGTON HWY @ LENOX AVE,,33.732466,-84.198195,,,,,,1
99973727,213518,JOSEPH E LOWERY BLVD @ CUNNINGHAM PL,JOSEPH E LOWERY BLVD SW & CUNNINGHAM PL SW,33.743427,-84.417498,,,,,,1
99973728,213372,COVINGTON HWY @ GLENHAVEN CIR,,33.733772,-84.211158,,,,,,
99973730,213374,SHANNON PKWY @ LANCASTER LN,SHANNON PKY & LANCASTER LN,33.570364,-84.539278,,,,,,1
99973731,213376,COVINGTON HWY @ KLONDIKE RD,,33.70382,-84.107804,,,,,,
99973732,213377,COVINGTON HWY @ AMANDA DR,,33.704576,-84.110412,,,,,,
99973737,213378,COVINGTON HWY @ REDWING CIR,,33.755497,-84.236759,,,,,,
99973738,213379,FAIRBURN RD @ 1075,,33.725214,-84.510972,,,,,,1
99973740,213386,14TH ST NW @ HOWELL MILL RD NW,,33.78585,-84.411349,,,,,,1
99973741,213512,STONECREST SQ @ 7846,,33.700677,-84.100918,,,,,,1
99973748,213381,DERRICK INDUSTRIAL PKWY @  DERRICK INDUSTRIAL DR,,33.626026,-84.578584,,,,,,1
99973749,213380,FOREST PKWY @ GA-85,,33.61621,-84.401803,,,,,,
99973751,213479,FLAT SHOALS RD @ FELDWOOD RD,,33.585942,-84.515778,,,,,,1
99973753,213439,CENTRE PKWY @ 3000,3000 CENTRE PKY,33.651549,-84.511179,,,,,,
99973759,213521,S FULTON PKWY @ STONEWALL TELL RD,SOUTH FULTON PKY & STONEWALL TELL RD,33.618953,-84.560551,,,,,,
99973760,213500,WASHINGTON RD @ ABBEY RD,,33.664772,-84.467333,,,,,,
99973761,213475,WASHINGTON RD @ ABBEY RD,,33.664753,-84.467253,,,,,,
99973762,213527,PIERCE DR @ PEACHTREE RD,PIERCE DR NE & PEACHTREE RD,33.890407,-84.302463,,,,,,1
99973764,213387,14TH ST NW @ HOWELL MILL RD NW,,33.785709,-84.411057,,,,,,0
99973765,213388,JOSEPH E LOWERY BLVD NW @ W MARIETTA ST NW,,33.782343,-84.417253,,,,,,1
99973766,213392,JOSEPH E LOWERY BLVD @ 841,JOSEPH E LOWERY BLVD NW & W MARIETTA ST NW,33.779969,-84.417278,,,,,,
99973767,213393,JOSEPH E LOWERY BLVD @ 841,JOSEPH E LOWERY BLVD NW & W MARIETTA ST NW,33.779559,-84.417391,,,,,,1
99973768,213454,14TH ST @ SPRING ST,14TH ST NW & SPRING ST NW,33.786562,-84.389402,,,,,,1
99973769,213456,SPRING ST @ 12TH ST,SPRING ST NW & 12TH ST NW,33.784289,-84.389248,,,,,,1
99973770,213396,FOX ST @ JOSEPH E LOWERY BLVD,FOX ST NW & LINDSAY ST NW,33.772213,-84.417281,,,,,,1
99973771,213397,FOX ST @ PAINES AVE,FOX ST NW & PAINES AVE NW,33.772231,-84.414033,,,,,,1
99973772,213398,NORTHSIDE DR @ TRAVIS ST,NORTHSIDE DR NW & TRAVIS ST NW,33.772842,-84.40895,,,,,,1
99973773,213399,HARWELL RD @ DONALD L HOLLOWELL PKWY,HARWELL RD NW & DONALD LEE HOLLOWELL PKY NW,33.785279,-84.491534,,,,,,1
99973774,213400,HARWELL RD @ SKIPPER DR,HARWELL RD NW & SKIPPER DR NW,33.782504,-84.492857,,,,,,1
99973775,213401,LUCKIE ST @ HUNNICUTT ST,LUCKIE ST NW & PARKER ST NW,33.766544,-84.396083,,,,,,1
99973776,213402,LUCKIE ST @ HUNNICUTT ST,LUCKIE ST NW & HUNNICUTT ST NW,33.766705,-84.396159,,,,,,1
99973777,213403,LUCKIE ST @ MILLS ST,LUCKIE ST NW & MILLS ST NW,33.765085,-84.396093,,,,,,1
99973778,213404,LUCKIE ST @ IVAN ALLEN JR BLVD,LUCKIE ST NW & IVAN ALLEN JR BLVD NW,33.764826,-84.396179,,,,,,1
99973780,213406,MITCHELL ST @ TED TURNER DR,MITCHELL ST SW & SPRING ST SW,33.752357,-84.395701,,,,,,1
99973781,213407,14TH ST @ NORTHSIDE DR,14TH ST NW & NORTHSIDE DR NW,33.786175,-84.407521,,,,,,1
99973782,213408,W MARIETTA ST @ 800,,33.780107,-84.414644,,,,,,1
99973783,213409,PERRY BLVD @ MOORE ST,PERRY BLVD NW & CHURCH ST NW,33.804931,-84.467274,,,,,,
99973784,213410,PERRY BLVD @ MOORE ST,PERRY BLVD NW & CHURCH ST NW,33.804859,-84.467252,,,,,,1
99973785,213411,PEYTON RD @ JAMES JACKSON PKWY,PEYTON RD NW & JAMES JACKSON PKY NW,33.807982,-84.474949,,,,,,
99973788,213414,PEYTON PL @ PEYTON RD,0 PEYTON PL SW & PEYTON RD SW,33.74864,-84.473933,,,,,,
99973789,213415,MOREHOUSE DR @ CROECUS AVE,MOREHOUSE DR NW & CROESUS AVE NW,33.761167,-84.455289,,,,,,
99973790,213416,MOREHOUSE DR @  2007,1995 MOREHOUSE DR,33.761168,-84.453227,,,,,,
99973791,213417,W MARIETTA ST @ 8TH ST,MARIETTA ST NW & 8TH ST NW,33.779754,-84.411766,,,,,,1
99973792,213418,W MARIETTA ST @ BRADY AVE,MARIETTA ST NW & 8TH ST NW,33.779786,-84.412298,,,,,,1
99973793,213419,W MARIETTA ST @ 887,,33.782203,-84.416724,,,,,,1
99973794,213420,W MARIETTA ST @ 887,,33.781715,-84.416523,,,,,,1
99973795,213421,MARIETTA BLVD @ HUFF RD,MARIETTA BLVD NW & HUFF RD NW,33.789237,-84.428482,,,,,,1
99973796,213422,CLOVIS CT @ CROFT PL,CLOVIS CT NW & CROFT PL NW,33.775157,-84.508444,,,,,,
99973797,213423,BROWNTOWN RD @ REY ST,BROWNTOWN RD NW & REY ST NW,33.803631,-84.482349,,,,,,
99973798,213424,BROWNTOWN RD @ BOLTON RD,BROWNTOWN RD NW & BOLTON RD NW,33.804337,-84.48297,,,,,,1
99973799,213425,BROWNTOWN RD @ MALDO RD,BROWNTOWN RD NW & BARRETT DR NW,33.802219,-84.480801,,,,,,
99973800,213426,BROWNTOWN RD @ MALDO RD,BROWNTOWN RD NW & BARRETT DR NW,33.802031,-84.480714,,,,,,1
99973801,213427,BROWNTOWN RD @ JAMES JACKSON PKWY,BROWNTOWN RD NW & JAMES JACKSON PKY NW,33.80202,-84.475786,,,,,,
99973802,213428,ARGYLE DR @ CARDO DR,ARGYLE DR NW & CARDO DR NW,33.799293,-84.480099,,,,,,
99973803,213429,BRIDGEPORT DR @ MARCO DR,BRIDGEPORT DR NW & MARCO DR NW,33.798768,-84.477705,,,,,,
99973804,213430,MARCO DR @ 1659,,33.800447,-84.476478,,,,,,
99973805,213431,COLLIER DR @ LINKWOOD RD,COLLIER DR NW & LINKWOOD RD NW,33.762983,-84.484572,,,,,,
99973806,213432,FAIRBURN RD @ COLLIER DR,FAIRBURN RD NW & COLLIER DR NW,33.769038,-84.500101,,,,,,1
99973807,213433,COLLIER DR @ FAIRBURN RD,COLLIER DR NW & FAIRBURN RD NW,33.768922,-84.500133,,,,,,
99973808,213434,COLLIER DR @ FEDORA WAY,COLLIER DR NW & FEDORA WAY NW,33.76867,-84.506732,,,,,,
99973809,213435,COLLIER DR @ CAMROSE WAY,COLLIER DR NW & CAMROSE WAY NW,33.768278,-84.505536,,,,,,
99973810,213436,COLLIER DR @ BOLTON RD,COLLIER DR NW & FAIRLOCK LN NW,33.769482,-84.508615,,,,,,1
99973811,213437,FAIRBURN RD @ BOLTON RD,FAIRBURN RD NW & BOLTON RD NW,33.778598,-84.500122,,,,,,
99973812,213438,N COMMERCE DR @ WASHINGTON RD,,33.632712,-84.493678,,,,,,1
99973813,213440,FAIRBURN RD @ FAIRBURN PL,FAIRBURN RD NW & FAIRBURN PL NW,33.771876,-84.500063,,,,,,1
99973814,213441,FAIRBURN RD @ 574,,33.770846,-84.500203,,,,,,1
99973815,213457,W PEACHTREE ST @ 12TH ST,W PEACHTREE ST NW & 12TH ST NE,33.784191,-84.387736,,,,,,1
99973816,213458,14TH ST @ W PEACHTREE ST,14TH ST NW & 14TH ST NE,33.786706,-84.38838,,,,,,1
99973817,213459,14TH ST @ FOWLER ST,14TH ST NW & FOWLER ST NW,33.786685,-84.393165,,,,,,1
99973818,213460,14TH ST @ ATLANTIC DR,14TH ST NW & ATLANTIC DR NW,33.786208,-84.397537,,,,,,1
99973819,213461,14TH ST @ ATLANTIC DR,14TH ST NW & STATE ST NW,33.786137,-84.397808,,,,,,1
99973820,213462,14TH ST @ FOWLER ST,14TH ST NW & FOWLER ST NW,33.786497,-84.393361,,,,,,1
99973823,213465,ATLANTA S PKWY @ FOREST PKWY,ATLANTA SOUTH PKY & FOREST PKY,33.617065,-84.413236,,,,,,
99973824,213466,ATLANTA S PKWY @ FOREST PKWY,ATLANTA SOUTH PKY & FOREST PKY,33.616563,-84.413343,,,,,,
99973825,213467,ATLANTA S PKWY @ 760,,33.61459,-84.410992,,,,,,
99973826,213468,ATLANTA S PKWY @ 775,,33.614841,-84.411049,,,,,,
99973827,213469,ATLANTA S PKWY @ 650,,33.612393,-84.409366,,,,,,
99973828,213470,ATLANTA S PKWY @ 600,,33.611788,-84.40866,,,,,,
99973829,213471,ATLANTA S PKWY @ GA-85,ATLANTA SOUTH PKY & GA-85,33.612484,-84.403218,,,,,,
99973830,213472,ATLANTA S PKWY @ GA-85,ATLANTA SOUTH PKY & GA-85,33.612594,-84.403598,,,,,,
