stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
145098,145098,OLD COLONY RD@2485,,33.685429,-84.469658,,,,
145100,145100,OLD COLONY RD@RANTIN DR,0 OLD COLONY & RANTIN,33.685402,-84.470558,,,,
145102,145102,OLD COLONY RD@BRYANT DR,0 OLD COLONY & BRYANT,33.685429,-84.471741,,,,
145104,145104,BRYANT DR@WOODHILL LN,0 BRYANT & WOODHILL,33.687004,-84.471672,,,,
145106,145106,BRYANT DR@BRYAN CIR,0 BRYANT & BRYAN,33.688059,-84.471691,,,,
145108,145108,BRYANT DR@BRYAN CIR,0 BRYANT & BRYAN,33.689142,-84.471782,,,,
145110,145110,MT GILEAD RD SW@DALE LN,0 MT GILEAD RD SW & DALE LN SW,33.693698,-84.491883,,,,
145112,145112,HEADLAND DR@GREENBRIAR PL,0 HEADLAND & GREENBRIAR,33.689507,-84.48558,,,,
145114,145114,GREENBRIAR PKY @ THE FONTAINEBLEAU,0 GREENBRIAR & THE FONTAINEBLEAU,33.687614,-84.489685,,,,
145283,145283,DELOWE DR@NEELY AVE,0 DELOWE & NEELY,33.683444,-84.457802,,,,
145300,145300,HEADLAND DR@BRYANT DR,0 HEADLAND & BRYANT,33.690871,-84.472268,,,,
145302,145302,STONE RD@MEADOWBRIDGE DR,0 STONE & MEADOWBRIDGE,33.673653,-84.502318,,,,
145304,145304,STONE RD@MEADOWBRIDGE DR,0 STONE & MEADOWBRIDGE,33.673815,-84.501997,,,,
145310,145310,CONTINENTAL COLONY PKY@3030,,33.682219,-84.493547,,,,
145312,145312,CONTINENTAL COLONY PKWY@HOGAN RD,0 CONTINENTAL COLONY PKY SW & HOGAN RD SW,33.678181,-84.494641,,,,
145314,145314,GREENBRIAR PKY @ HEADLAND DR,0 GREENBRIAR & HEADLAND,33.689193,-84.488896,,,,
145316,145316,HEADLAND DR@DODSON DR,0 HEADLAND & DODSON,33.69086,-84.4743,,,,
145318,145318,CONTINENTAL COLONY PKY@3033,,33.682291,-84.493841,,,,
145320,145320,GREENBRIAR PKY @ 3268,3268 GREENBRIAR PKY SW,33.686136,-84.496429,,,,
145322,145322,CONTINENTAL COLONY PKY@RIVIERA DR,0 CONTINENTAL COLONY & RIVIERA,33.680852,-84.493478,,,,
145324,145324,CONTINENTAL COLONY PKY@HOGAN RD,0 CONTINENTAL COLONY & HOGAN,33.68094,-84.493968,,,,
145326,145326,GREENBRIAR PKY @ 3350,3350 GREENBRIAR PKY SW & I-285,33.683867,-84.499313,,,,
145328,145328,DALE LN@MEADOWLANE DR,0 DALE & MEADOWLANE,33.694142,-84.497322,,,,
145330,145330,CONTINENTAL COLONY PKY@2999,,33.683612,-84.492902,,,,
145332,145332,CONTINENTAL COLONY PKY@2999,,33.683864,-84.493301,,,,
145334,145334,GREENBRIAR PKY @ CONTINENTAL COLONY,0 GREENBRIAR PKY SW & CONTINENTAL COLONY PKY SW,33.686152,-84.491715,,,,
146012,146012,RANDALL ST@HOLCOMB AVE,0 RANDALL & HOLCOMB,33.673901,-84.433685,,,,
146018,146018,RANDALL ST@GEORGIA AVE,0 RANDALL & GEORGIA,33.674824,-84.433739,,,,
146026,146026,RANDALL ST@RN MARTIN ST,0 RANDALL & RN MARTIN,33.672131,-84.433754,,,,
146028,146028,BAYARD ST@MARTIN ST,0 BAYARD & MARTIN,33.671347,-84.43223,,,,
146040,146040,CLEVELAND AVE@RANDALL ST,0 CLEVELAND & RANDALL,33.679218,-84.433762,,,,
146050,146050,MAIN ST @ WILLIAMS AVE,0 MAIN & WILLIAMS,33.67143,-84.44309,,,,
146052,146052,MAIN ST @ TAYLOR AVE,0 MAIN & TAYLOR,33.67369,-84.44208,,,,
146054,146054,MAIN ST @ IRENE KIDD PKWY,0 MAIN & IRENE KIDD,33.67524,-84.44151,,,,
146058,146058,MAIN ST @ WARE AVE,0 MAIN & WARE,33.681744,-84.440219,,,,
146080,146080,WASHINGTON AVE@CHENEY ST,0 WASHINGTON & CHENEY,33.675671,-84.446472,,,,
146082,146082,WASHINGTON AVE@JONES ST,0 WASHINGTON & JONES,33.675827,-84.448753,,,,
146084,146084,WASHINGTON AVE@PEARL ST,0 WASHINGTON & PEARL,33.675526,-84.450325,,,,
146086,146086,WASHINGTON AVE@EIGHTH ST,0 WASHINGTON & EIGHTH,33.674961,-84.45182,,,,
146088,146088,WASHINGTON AVE@KIMMERIDGE DR,0 WASHINGTON & KIMMERIDGE,33.674526,-84.453018,,,,
146090,146090,WASHINGTON RD@CLOVERHURST DR,0 WASHINGTON & CLOVERHURST,33.673702,-84.454544,,,,
146092,146092,WASHINGTON RD@CLOVERHURST DR,0 WASHINGTON & CLOVERHURST,33.673172,-84.455704,,,,
146094,146094,WASHINGTON RD@DELOWE DR,0 WASHINGTON & DELOWE,33.672318,-84.457756,,,,
146096,146096,WASHINGTON RD@DOBBS WAY,0 WASHINGTON & DOBBS,33.671783,-84.45929,,,,
146098,146098,WASHINGTON RD@KENTUCKY CT,0 WASHINGTON & KENTUCKY CT,33.671452,-84.460403,,,,
146100,146100,WASHINGTON RD@REMINGTON ST,0 WASHINGTON & REMINGTON,33.671131,-84.461792,,,,
146102,146102,WASHINGTON RD@REMINGTON ST,0 WASHINGTON & REMINGTON,33.670624,-84.462929,,,,
146104,146104,WASHINGTON RD@JACKSON DR,0 WASHINGTON & JACKSON,33.669231,-84.464119,,,,
146106,146106,WASHINGTON RD@JACKSON DR,0 WASHINGTON & JACKSON,33.668884,-84.463799,,,,
146108,146108,WASHINGTON RD@HARRIS DR,0 WASHINGTON & HARRIS,33.670723,-84.461769,,,,
146110,146110,WASHINGTON RD@DOBBS WAY,0 WASHINGTON & DOBBS,33.671337,-84.459648,,,,
146112,146112,WASHINGTON RD@DELOWE DR,0 WASHINGTON & DELOWE,33.67189,-84.458054,,,,
146114,146114,WASHINGTON RD@CLOVERHURST DR,0 WASHINGTON & CLOVERHURST,33.672779,-84.455833,,,,
146116,146116,WASHINGTON RD@TAYLOR AVE,0 WASHINGTON & TAYLOR,33.673233,-84.454872,,,,
146118,146118,WASHINGTON AVE@KIMMERIDGE DR,0 WASHINGTON & KIMMERIDGE,33.674213,-84.453037,,,,
146120,146120,WASHINGTON AVE@EIGHTH ST,0 WASHINGTON & EIGHTH,33.674484,-84.452179,,,,
146122,146122,WASHINGTON AVE@PEARL ST,0 WASHINGTON & PEARL,33.675112,-84.45074,,,,
146124,146124,WASHINGTON AVE@PARK ST,0 WASHINGTON & PARK,33.675304,-84.446251,,,,
146186,146186,HEADLAND DR@RIDGECREST LN,0 HEADLAND & RIDGECREST,33.689606,-84.458794,,,,
146188,146188,HEADLAND DR@FARLEY ST,0 HEADLAND & FARLEY,33.689938,-84.460678,,,,
146192,146192,MONTROSE DR@PLANTATION DR,0 MONTROSE & PLANTATION,33.682009,-84.462261,,,,
146215,146215,DELOWE DR@LEITH AVE,0 DELOWE & LEITH,33.686532,-84.45832,,,,
146226,146226,HEADLAND DR@FARLEY ST,0 HEADLAND & FARLEY,33.689487,-84.4608,,,,
146228,146228,HEADLAND DR@DELOWE DR,0 HEADLAND & DELOWE,33.68922,-84.458078,,,,
146230,146230,HEADLAND DR@KIMMRIDGE DR,0 HEADLAND DR & KIMMRIDGE DR,33.688071,-84.454364,,,,
146232,146232,HEADLAND DR@HILLCREST DR,0 HEADLAND & HILLCREST,33.685886,-84.452553,,,,
146234,146234,HEADLAND DR@WARREN WAY,0 HEADLAND & WARREN,33.684765,-84.450348,,,,
146240,146240,HEADLAND DR@BROAD AVE,0 HEADLAND & BROAD,33.687931,-84.45369,,,,
146242,146242,NORMAN BERRY DR@SEMMES ST,0 NORMAN BERRY & SEMMES,33.686026,-84.447115,,,,
146244,146244,NORMAN BERRY DR@LESTER ST,0 NORMAN BERRY & LESTER,33.685612,-84.445023,,,,
146246,146246,CONNALLY DR@MAIN ST,0 CONNALLY & MAIN,33.685675,-84.440862,,,,
146248,146248,MAIN ST @ FORREST AVE,0 MAIN & FORREST,33.682778,-84.440246,,,,
146256,146256,DELOWE DR@ELINWOOD DR,0 DELOWE & ELINWOOD,33.691891,-84.457169,,,,
146258,146258,DELOWE DR@2360,,33.690765,-84.457161,,,,
146260,146260,HEADLAND DR@PLANTATION DR,0 HEADLAND & PLANTATION,33.689785,-84.462578,,,,
146262,146262,HEADLAND DR@WOOD VALLEY DR,0 HEADLAND & WOOD VALLEY,33.689941,-84.463875,,,,
146264,146264,HEADLAND DR@GRAYWALL ST,0 HEADLAND & GRAYWALL,33.690144,-84.465225,,,,
146266,146266,HEADLAND DR@HEADLAND TER,0 HEADLAND & HEADLAND,33.690308,-84.466187,,,,
146268,146268,OLD COLONY RD@RIGGS DR,0 OLD COLONY & RIGGS,33.685211,-84.466095,,,,
146270,146270,GRAYWALL ST@OLD COLONY RD,0 GRAYWALL & OLD COLONY,33.684853,-84.463951,,,,
146272,146272,GRAYWALL ST@GRAYWALL CT,0 GRAYWALL & GRAYWALL,33.683788,-84.46373,,,,
146274,146274,GRAYWALL ST@ENGLEWOOD DR,0 GRAYWALL & ENGLEWOOD,33.682594,-84.463669,,,,
146276,146276,MONTROSE DR@GRAYWALL ST,0 MONTROSE & GRAYWALL,33.681953,-84.463676,,,,
146282,146282,DELOWE DR@NEELY AVE,0 DELOWE & NEELY,33.685333,-84.458641,,,,
146284,146284,DELOWE DR@MONTROSE DR,0 DELOWE & MONTROSE,33.681931,-84.458023,,,,
146286,146286,DELOWE DR@LUTHER DR,0 DELOWE & LUTHER,33.680603,-84.457947,,,,
146288,146288,DORSEY AVE@LUTHER DR,0 DORSEY AVE & LUTHER DR,33.677771,-84.459006,,,,
146290,146290,DORSEY AVE@LANCASTER DR,0 DORSEY & LANCASTER,33.678665,-84.462051,,,,
146292,146292,LANCASTER DR@PLANTATION DR,0 LANCASTER & PLANTATION,33.678547,-84.465622,,,,
146308,146308,EAST POINT ST@WARE AVE,0 EAST POINT ST & WARE AVE,33.681845,-84.441526,,,,
146318,146318,WILLINGHAM DR @ PLANT ST,0 WILLINGHAM & PLANT,33.669495,-84.440483,,,,
146320,146320,WILLINGHAM DR @ MAIN ST,0 WILLINGHAM DR & E MAIN ST,33.670055,-84.442529,,,,
146322,146322,CLEVELAND AVE@HARRIS ST,0 CLEVELAND & HARRIS,33.679459,-84.435394,,,,
146330,146330,IRENE KIDD PKY@CENTRAL AVE,0 IRENE KIDD & CENTRAL,33.675812,-84.439415,,,,
146332,146332,IRENE KIDD PKY@CENTRAL AVE,0 IRENE KIDD & CENTRAL,33.67556,-84.439423,,,,
146334,146334,FORREST AVE@CHENEY ST,0 FORREST & CHENEY,33.683747,-84.443328,,,,
146342,146342,DELOWE DR@DEWBERRY LN,0 DELOWE & DEWBERRY,33.69844,-84.45718,,,,
146344,146344,DELOWE DR@2156,,33.696144,-84.457359,,,,
146348,146348,DELOWE DR@2347,,33.690681,-84.45755,,,,
146349,146349,DELOWE DR@HEADLAND DR,0 DELOWE & HEADLAND,33.68996,-84.457596,,,,
146350,146350,HEADLAND DR@2469,,33.690751,-84.466979,,,,
146352,146352,HEADLAND DR@2472,,33.690464,-84.467064,,,,
146354,146354,DELOWE DR@HEADLAND DR,0 DELOWE & HEADLAND,33.688435,-84.457672,,,,
146362,146362,HEADLAND DR@PLANTATION DR,0 HEADLAND & PLANTATION,33.690169,-84.462151,,,,
146364,146364,HEADLAND DR@WOOD VALLEY DR,0 HEADLAND & WOOD VALLEY,33.690358,-84.46362,,,,
146366,146366,HEADLAND DR@HEADLAND TER,0 HEADLAND & HEADLAND,33.69075,-84.466008,,,,
146370,146370,DELOWE DR@HEADLAND DR,0 DELOWE & HEADLAND,33.690155,-84.45721,,,,
146372,146372,WASHINGTON AVE@RANDALL ST,0 WASHINGTON & RANDALL,33.675926,-84.43333,,,,
146378,146378,NORMAN BERRY DR@SEMMES ST,0 NOMAN BERRY & SEMMES,33.685512,-84.44772,,,,
146380,146380,NORMAN BERRY DR@LESTER ST,0 NORMAN BERRY & LESTER,33.685468,-84.445572,,,,
146382,146382,DORSEY AVE@2207,,33.677906,-84.460937,,,,
146386,146386,HEADLAND DR@GRAYWALL ST,0 HEADLAND & LGRAYWALL,33.690596,-84.465185,,,,
146398,146398,WASHINGTON RD@REMINGTON ST,0 WASHINGTON & REMINGTON,33.670222,-84.462938,,,,
146400,146400,WASHINGTON AVE@JONES ST,0 WASHINGTON & JONES,33.675645,-84.449025,,,,
146404,146404,HEADLAND DR@RIDGECREST LN,0 HEADLAND & RIDGECREST,33.689435,-84.459281,,,,
146406,146406,FORREST AVE@CHURCH ST,0 FORREST & CHURCH,33.683074,-84.44178,,,,
146408,146408,HEADLAND DR@BRYANT DR,0 HEADLAND & BRYANT,33.691225,-84.471442,,,,
146410,146410,HEADLAND DR@DODSON DR,0 HEADLAND & DODSON,33.691262,-84.473904,,,,
146416,146416,WASHINGTON AVE@SEMMES ST,0 WASHINGTON & SEMMES,33.67583,-84.447299,,,,
146500,146500,MAIN ST@DORSEY AVE,0 MAIN ST & DORSEY  AVE,33.676675,-84.440574,,,,
146504,146504,DELOWE DR@ELINWOOD DR,0 DELOWE & ELINWOOD,33.692341,-84.457434,,,,
146514,146514,HEADLAND DR@HILLCREST DR,0 HEADLAND & HILLCREST,33.685891,-84.45177,,,,
146516,146516,WASHINGTON AVE@SEMMES ST,0 WASHINGTON & SEMMES,33.675586,-84.447772,,,,
146520,146520,CLEVELAND AVE@MAIN ST,0 CLEVELAND & MAIN,33.679213,-84.440524,,,,
146900,146900,MAIN ST@DORSEY  AVE,0 MAIN ST & DORSEY  AVE,33.67657,-84.44046,,,,
147002,147002,JEFFERSON TER@JEFFERSON AVE,0 JEFFERSON & JEFFERSON,33.684582,-84.427361,,,,
147004,147004,JEFFERSON AVE@BATAVIA ST,0 JEFFERSON & BATAVIA,33.684593,-84.426453,,,,
147006,147006,JEFFERSON AVE@JEWEL ST,0 JEFFERSON & JEWEL,33.684719,-84.425377,,,,
147008,147008,JEFFERSON AVE@BLOUNT ST,0 JEFFERSON & BLOUNT,33.685188,-84.423492,,,,
147010,147010,JEFFERSON AVE@SYLVAN TER,0 JEFFERSON & SYLVAN,33.685703,-84.42057,,,,
147012,147012,JEFFERSON AVE@SYLVAN RD,0 JEFFERSON & SYLVAN,33.685432,-84.419029,,,,
147028,147028,SYLVAN RD@MILLEDGE ST,0 SYLVAN & MILLEDGE,33.6941,-84.41865,,,,
147036,147036,SYLVAN RD@SAMPLER WAY,0 SYLVAN & SAMPLER,33.69581,-84.41864,,,,
147037,147037,SYLVAN RD SW@LAKEWOOD AVE SW,0 SYLVAN & LAKEWOOD,33.6975,-84.41856,,,,
147040,147040,SYLVAN RD@OAKLEIGH DR,0 SYLVAN & OAKLEIGH,33.691372,-84.418739,,,,
147042,147042,SYLVAN RD@PEGG RD,0 SYLVAN & PEGG,33.689301,-84.418709,,,,
147044,147044,SYLVAN RD@PARKSIDE TER,0 SYLVAN & PARKSIDE,33.68746,-84.41869,,,,
147046,147046,SYLVAN RD@JEFFERSON AVE,0 SYLVAN & JEFFERSON,33.68565,-84.41873,,,,
147050,147050,SYLVAN RD@GLENWAY DR,0 SYLVAN & GLENWAY,33.682377,-84.418791,,,,
147052,147052,SYLVAN RD@JEFFERSON AVE,0 SYLVAN & JEFFERSON,33.68517,-84.41847,,,,
147054,147054,SYLVAN RD@AVEBURY DR,0 SYLVAN & AVEBURY,33.684,-84.41831,,,,
147056,147056,SYLVAN RD@AVEBURY DR,0 SYLVAN & AVEBURY,33.684,-84.418828,,,,
147058,147058,SYLVAN RD@PARKSIDE TER,0 SYLVAN & PARKSIDE,33.688026,-84.418327,,,,
147060,147060,SYLVAN RD@PEGG RD,0 SYLVAN & PEGG,33.68898,-84.41836,,,,
147062,147062,SYLVAN RD@OAKLEIGH DR,0 SYLVAN & OAKLEIGH,33.69045,-84.41831,,,,
147064,147064,SYLVAN RD@OAKLEIGH DR,0 SYLVAN & OAKLEIGH,33.691376,-84.418304,,,,
147068,147068,SYLVAN RD@MILLEDGE ST,0 SYLVAN & MILLEDGE,33.693916,-84.418304,,,,
147070,147070,SYLVAN RD@LAKEWOOD AVE,0 SYLVAN & LAKEWOOD,33.69688,-84.41823,,,,
147072,147072,SPRINGDALE RD@BROOKDALE DR,0 SPRINGDALE & BROOKDALE,33.686317,-84.414869,,,,
147074,147074,SPRINGDALE RD@BROOKDALE DR,0 SPRINGDALE & BROOKDALE,33.686632,-84.414918,,,,
147076,147076,LAKEWOOD AVE@SYLVAN RD,0 LAKEWOOD & SYLVAN,33.697425,-84.418108,,,,
147078,147078,LAKEWOOD AVE @ SYLVAN RD,0 LAKEWOOD & SYLVAN,33.6971,-84.41781,,,,
148002,148002,SPRINGDALE RD SW@PERKERSON RD SW,0 SPRINGDALE & PERKERSON,33.69628,-84.41417,,,,
148006,148006,SPRINGDALE RD SW@YALE PL SW,0 SPRINGDALE & YALE,33.69122,-84.41441,,,,
148010,148010,SPRINGDALE RD SW@SPRINGDALE CIR,0 SPRINGDALE & SPRINGDALE,33.69554,-84.41414,,,,
148014,148014,SPRINGDALE RD@GLENWAY DR,0 SPRINGDALE & GLENWAY,33.683075,-84.415405,,,,
148016,148016,CLEVELAND AVE@CHERYL DR,0 CLEVELAND & CHERYL,33.681166,-84.417182,,,,
148020,148020,SPRINGDALE RD SW@PEGG RD SW,0 SPRINGDALE & PEGG,33.68899,-84.41426,,,,
148022,148022,SPRINGDALE RD SW@VINSON PL SW,0 SPRINGDALE & VINSON,33.69003,-84.41432,,,,
148024,148024,SPRINGDALE RD SW@YALE PL SW,0 SPRINGDALE & YALE,33.69109,-84.41423,,,,
148026,148026,SPRINGDALE RD@VINSON PL,0 SPRINGDALE & VINSON,33.69023,-84.41446,,,,
148028,148028,SPRINGDALE RD SW@PERKERSON RD SW,0 SPRINGDALE & PERKERSON,33.69654,-84.41388,,,,
148034,148034,KING ARNOLD ST@SHERMAN RD,0 KING ARNOLD & SHERMAN,33.657039,-84.403822,,,,
148038,148038,KING ARNOLD ST@CLAIRE DR,0 KING ARNOLD & CLAIRE,33.658692,-84.405628,,,,
148042,148042,KING ARNOLD ST@FULTON AVE,0 KING ARNOLD & FULTON,33.659748,-84.407974,,,,
148044,148044,KING ARNOLD ST@DOGWOOD DR,0 KING ARNOLD & DOGWOOD,33.660683,-84.409981,,,,
148046,148046,DOGWOOD DR@MARINA ST,0 DOGWOOD & MARINA,33.661911,-84.409439,,,,
148048,148048,DOGWOOD DR@NORTH AVE,0 DOGWOOD & NORTH,33.665459,-84.408562,,,,
148050,148050,DOGWOOD DR@LAKE DR,0 DOGWOOD & LAKE,33.667172,-84.408408,,,,
148054,148054,SPRINGDALE RD@SPRINGDALE PL,0 SPRINGDALE & SPRINGDALE,33.69381,-84.41376,,,,
148060,148060,METROPOLITAN PKY SW@PEGG RD SW,0 METROPOLITAN & PEGG,33.688832,-84.408063,,,,
148062,148062,METROPOLITAN PKY SW@2370,,33.690224,-84.407944,,,,
148064,148064,METROPOLITAN PKY SW@AVERY RD SW,0 METROPOLITAN & AVERY,33.691489,-84.40801,,,,
148066,148066,METROPOLITAN PKY SW@MILAM AVE SW,0 METROPOLITAN & MILAM,33.693722,-84.407917,,,,
148068,148068,METROPOLITAN PKY SW@MILAM AVE SW,0 METROPOLITAN & MILAM,33.694142,-84.408297,,,,
148070,148070,METROPOLITAN PKY SW@AVERY RD SW,0 METROPOLITAN & AVERY,33.691738,-84.408516,,,,
148072,148072,METROPOLITAN PKY SW@2370,,33.69035,-84.408357,,,,
148074,148074,METROPOLITAN PKY SW@PEGG RD SW,0 METROPOLITAN & PEGG,33.689282,-84.408332,,,,
148078,148078,METROPOLITAN PKY SW@PERKERSON RD SW,0 METROPOLITAN & PERKERSON,33.685707,-84.408478,,,,
148082,148082,METROPOLITAN PKY SW@LANGSTON DR SW,0 METROPOLITAN & LANGSTON,33.69543,-84.408259,,,,
148088,148088,METROPOLITAN PKY@PERKERSON RD,0 METROPOLITAN & PERKERSON,33.685112,-84.40799,,,,
148092,148092,KING ARNOLD ST@SUNSET DR,0 KING ARNOLD & SUNSET,33.655399,-84.39965,,,,
148094,148094,KING ARNOLD ST@SHERMAN RD,0 KING ARNOLD & SHERMAN,33.657346,-84.403631,,,,
148096,148096,KING ARNOLD ST@SHERMAN RD,0 KING ARNOLD & SHERMAN,33.656673,-84.402475,,,,
148098,148098,KING ARNOLD ST@525,,33.658308,-84.404652,,,,
149002,149002,POLAR ROCK RD SW@BAGWELL DR SW,0 POLAR ROCK & BAGWELL,33.695995,-84.398155,,,,
149003,149003,FINCH DR@SWALLOW CIR,0 FINCH & SWALLOW,33.694886,-84.385575,,,,
149004,149004,POLAR ROCK RD SW@BICKNELL DR SW,0 POLAR ROCK RD SW & BICKNELL DR SW,33.695623,-84.397214,,,,
149006,149006,POLAR ROCK RD SW@BICKNELL DR SW,0 POLAR ROCK & BICKNELL,33.695606,-84.397133,,,,
149007,149007,POLAR ROCK RD SW@PRYOR RD SW,0 POLAR ROCK RD SW & PRYOR RD SW,33.696964,-84.398888,,,,
149008,149008,POLAR ROCK RD SW@POLAR ROCK AVE SW,0 POLAR ROCK & POLAR ROCK,33.695293,-84.396301,,,,
149010,149010,POLAR ROCK AVE SW@POLAR ROCK RD SW,0 POLAR ROCK & POLAR ROCK,33.694736,-84.396202,,,,
149011,149011,SWALLOW CIR@FINCH DR,0 SWALLOW & FINCH,33.69474,-84.38609,,,,
149014,149014,POLAR ROCK AVE SW@POLAR ROCK PL,0 POLAR ROCK & POLAR ROCK,33.693642,-84.396225,,,,
149016,149016,POLAR ROCK AVE@POLAR ROCK PL,0 POLAR ROCK & POLAR ROCK,33.692528,-84.396255,,,,
149018,149018,POLAR ROCK AVE SW@POLAR ROCK DR,0 POLAR ROCK & POLAR ROCK,33.691147,-84.396317,,,,
149020,149020,POLAR ROCK AVE SW@POLAR ROCK DR SW,0 POLAR ROCK & POLAR ROCK,33.689804,-84.396339,,,,
149022,149022,POLAR ROCK TER SW@POLAR ROCK DR SW,0 POLAR ROCK & POLAR ROCK,33.690788,-84.394653,,,,
149024,149024,POLAR ROCK TER SW@POLAR ROCK PL SW,0 POLAR ROCK & POLAR ROCK,33.692436,-84.394691,,,,
149026,149026,POLAR ROCK TER@POLAR ROCK RD,0 POLAR ROCK & POLAR ROCK,33.694065,-84.394684,,,,
149030,149030,CLEVELAND AVE SW@OLD HAPEVILLE RD S,0 CLEVELAND & OLD HAPEVILLE,33.681186,-84.393484,,,,
149031,149031,OLD HAPEVILLE RD@MACON DR,0 OLD HAPEVILLE & MACON,33.68796,-84.39043,,,,
149032,149032,OLD HAPEVILLE RD SW@JUDY  SW,0 OLD HAPEVILLE & JUDY,33.684074,-84.392715,,,,
149033,149033,MACON DR@2324,,33.691208,-84.391047,,,,
149034,149034,OLD HAPEVILLE RD SW@BREVARD AVE SW,0 OLD HAPEVILLE & BREVARD,33.684921,-84.392067,,,,
149035,149035,MACON DR@LANG DR,0 MACON DR SW & LANG DR SW,33.694454,-84.390141,,,,
149036,149036,OLD HAPEVILLE RD SW@2500,,33.686787,-84.39119,,,,
149042,149042,CLEVELAND AVE SW@STEELE AVE SW,0 CLEVELAND & STEELE,33.681213,-84.396149,,,,
149044,149044,POLAR ROCK TER SW@POLAR ROCK RD SW,0 POLAR ROCK & POLAR ROCK,33.695629,-84.394501,,,,
149045,149045,LAKEWOOD AVE@LAKEWOOD WAY,0 LAKEWOOD & LAKEWOOD,33.698895,-84.392884,,,,
149046,149046,HARPER RD SE@SWALLOW CIR SE,0 HARPER & SWALLOW,33.696378,-84.38571,,,,
149047,149047,LAKEWOOD AVE@MACON DR,0 LAKEWOOD & MACON,33.699098,-84.392123,,,,
149051,149051,MACON DR SW@2145,,33.695721,-84.389805,,,,
149053,149053,MACON DR SW@LANG DR,0 MACON & LANG,33.694772,-84.390271,,,,
149055,149055,MACON DR SW@2315,,33.691284,-84.391462,,,,
149060,149060,HARPER RD SE@SWALLOW CIR SE,0 HARPER & SWALLOW,33.696092,-84.385614,,,,
149064,149064,MACON DR SW@OLD HAPEVILLE RD SW,0 MACON & OLD HAPEVILLE,33.688446,-84.390747,,,,
149070,149070,SWALLOW CIR@FINCH DR,0 SWALLOW & FINCH,33.693928,-84.386091,,,,
149072,149072,MACON DR@2144,,33.695747,-84.389298,,,,
150010,150010,JONESBORO RD SE@MIDWAY ST SE,0 JONESBORO RD SE & MIDWAY ST SE,33.689999,-84.364154,,,,
150018,150018,BROWNS MILL RD SE@FAIRLANE DR SE,0 BROWNS MILL & FAIRLANE,33.683681,-84.38076,,,,
150020,150020,BROWNS MILL RD SE@BANBERRY DR SE,0 BROWNS MILL & BANBERRY,33.686768,-84.378098,,,,
150022,150022,MCWILLIAMS RD SE@CAREY DR SE,0 MCWILLIAMS & CAREY,33.68833,-84.36968,,,,
150024,150024,MCWILLIAMS RD SE@660,,33.6883,-84.36664,,,,
150026,150026,MCWILLIAMS RD SE@JONESBORO RD SE,0 MCWILLIAMS & JONESBORO,33.68835,-84.36438,,,,
150028,150028,JONESBORO RD SE@MIDWAY ST SE,0 JONESBORO & MIDWAY,33.68956,-84.363838,,,,
150030,150030,JONESBORO RD SE@ 2267,,33.691608,-84.365311,,,,
150032,150032,JONESBORO RD SE@CONSTITUTION RD SE,0 JONESBORO & CONSTITUTION,33.692951,-84.366409,,,,
150034,150034,JONESBORO RD SE@HARPER RD SE,0 JONESBORO & HARPER,33.696167,-84.369141,,,,
150036,150036,HARPER RD SE@BURROUGHS AVE SE,0 HARPER RD SE & BURROUGHS AVE SE,33.696818,-84.371099,,,,
150048,150048,BROWNS MILL RD SE@BROMACK DR SE,0 BROWNS MILL & BROMACK,33.687389,-84.377609,,,,
150050,150050,MCWILLIAMS RD@BROWNS MILL RD,0 MCWILLIAMS & BROWNS MILL,33.68842,-84.3743,,,,
150052,150052,MCWILLIAMS RD SE@BURROUGHS AVE SE,0 MCWILLIAMS & BURROUGHS,33.688374,-84.372177,,,,
150058,150058,HARPER RD SE @ MEADOR AVE SE,0 HARPER & MEADOR,33.696922,-84.380241,,,,
150060,150060,HARPER RD SE@RHINEHILL RD SE,0 HARPER & RHINEHILL,33.696598,-84.379158,,,,
150062,150062,HARPER RD SE@359,359 HARPER & BROWNS MILL,33.69662,-84.37746,,,,
150064,906403,HARPER RD@BROWNS MILL RD,HARPER RD SE & BROWNS MILL RD SE,33.696754,-84.373793,,,,
150069,150069,JONESBORO RD SE@CLEVELAND AVE SE,0 JONESBORO & CLEVELAND,33.680488,-84.367436,,,,
150154,150154,JONESBORO RD SE@CLEVELAND AVE SE,0 JONESBORO RD SE & CLEVELAND AVE SE,33.680133,-84.367397,,,,
150160,150160,BROWNS MILL RD@LYDIA DR,0 BROWNS MILL & LYDIA,33.685899,-84.37871,,,,
150164,907703,JONESBORO RD @ 2640,,33.682725,-84.365206,,,,
150179,150179,BROWNS MILL RD@LINDA LN,0 BROWNS MILL & LINDA,33.68327,-84.38224,,,,
150214,150214,NORTH POINT PKY@ROYAL BLVD S,0 NORTH POINT & ROYAL,34.055338,-84.271713,,,,
151008,151008,THOMASVILLE DR SE@KIPLING ST SE,0 THOMASVILLE & KIPLING,33.697334,-84.355316,,,,
151014,151014,THOMASVILLE DR SE@THOMASVILLE CT,0 THOMASVILLE & THOMASVILLE,33.697186,-84.358047,,,,
151016,151016,FORREST PARK RD SE@NORWOOD RD SE,0 FORREST PARK RD SE & NORWOOD RD SE,33.696848,-84.36004,,,,
151030,151030,VALLEY VIEW RD SE@STONEWALL DR SE,0 VALLEY VIEW RD SE & LEILA LN SE,33.690843,-84.35578,,,,
151032,151032,VALLEY VIEW RD SE@1056,,33.691631,-84.353423,,,,
