route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
14782,4,7651467,Route 95 - West End Station,0,408830,116676
14782,4,7648719,Route 95 - West End Station,0,408830,116676
14782,4,7670579,Route 95 - King Arnold Street,1,408830,116847
14782,4,7642874,Route 95 - King Arnold Street,1,408830,116847
14782,4,7668587,Route 95 - King Arnold Street,1,408019,116847
14782,4,7658808,Route 95 - King Arnold Street,1,408018,116847
14782,4,7645947,Route 95 - West End Station,0,408019,116676
14782,4,7651118,Route 95 - King Arnold Street,1,408018,116847
14782,4,7645950,Route 95 - West End Station,0,409038,116676
14782,4,7664550,Route 95 - West End Station,0,409038,116676
14782,4,7661794,Route 95 - West End Station,0,409038,116676
14782,4,7642873,Route 95 - King Arnold Street,1,408830,116847
14782,4,7658812,Route 95 - West End Station,0,409038,116676
14782,4,7670399,Route 95 - West End Station,0,409038,116676
14782,4,7648717,Route 95 - West End Station,0,408830,116676
14782,4,7651122,Route 95 - King Arnold Street,1,408019,116847
14782,4,7658806,Route 95 - West End Station,0,408018,116676
14782,4,7652286,Route 95 - West End Station,0,408018,116676
14782,4,7642871,Route 95 - King Arnold Street,1,409038,116847
14782,4,7645951,Route 95 - West End Station,0,409038,116676
14782,4,7658810,Route 95 - West End Station,0,409038,116676
14782,4,7666600,Route 95 - King Arnold Street,1,409038,116847
14782,4,7648718,Route 95 - West End Station,0,408830,116676
14782,4,7661792,Route 95 - King Arnold Street,1,408019,116847
14782,4,7658811,Route 95 - West End Station,0,409038,116676
14782,4,7660223,Route 95 - West End Station,0,409038,116676
14782,4,7666978,Route 95 - King Arnold Street,1,408830,116847
14782,4,7658813,Route 95 - West End Station,0,408830,116676
14782,4,7666601,Route 95 - West End Station,0,408830,116676
14782,4,7661793,Route 95 - King Arnold Street,1,408019,116847
14782,4,7648711,Route 95 - West End Station,0,408019,116676
14782,4,7642864,Route 95 - King Arnold Street,1,408018,116847
14782,4,7660224,Route 95 - West End Station,0,409038,116676
14782,4,7648714,Route 95 - West End Station,0,409038,116676
14782,4,7648715,Route 95 - King Arnold Street,1,409038,116847
14782,4,7642869,Route 95 - West End Station,0,409038,116676
14782,4,7652535,Route 95 - West End Station,0,408830,116676
14782,4,7652537,Route 95 - King Arnold Street,1,408830,116847
14782,4,7660897,Route 95 - King Arnold Street,1,408019,116847
14782,4,7642867,Route 95 - King Arnold Street,1,408019,116847
14782,4,7651120,Route 95 - King Arnold Street,1,408018,116847
14782,4,7651123,Route 95 - King Arnold Street,1,409038,116847
14782,4,7652534,Route 95 - West End Station,0,409038,116676
14782,4,7658807,Route 95 - King Arnold Street,1,408018,116847
14782,4,7668526,Route 95 - West End Station,0,408018,116676
14782,4,7660216,Route 95 - West End Station,0,408018,116676
14782,4,7648716,Route 95 - King Arnold Street,1,409038,116847
14782,4,7667925,Route 95 - King Arnold Street,1,409038,116847
14782,4,7661797,Route 95 - King Arnold Street,1,408830,116847
14782,4,7667732,Route 95 - King Arnold Street,1,408830,116847
14782,4,7642872,Route 95 - King Arnold Street,1,408830,116847
14782,4,7668075,Route 95 - West End Station,0,408019,116676
14782,4,7660222,Route 95 - King Arnold Street,1,408019,116847
14782,4,7669425,Route 95 - King Arnold Street,1,408018,116847
14782,4,7667950,Route 95 - West End Station,0,408019,116676
14782,4,7667731,Route 95 - King Arnold Street,1,408019,116847
14782,4,7652290,Route 95 - West End Station,0,408019,116676
14782,4,7660221,Route 95 - West End Station,0,408019,116676
14782,4,7651119,Route 95 - King Arnold Street,1,408018,116847
14782,4,7668586,Route 95 - West End Station,0,408018,116676
14782,4,7664549,Route 95 - West End Station,0,409038,116676
14782,4,7660226,Route 95 - King Arnold Street,1,409038,116847
14782,4,7645949,Route 95 - King Arnold Street,1,408019,116847
14782,4,7648712,Route 95 - West End Station,0,408019,116676
14782,4,7666599,Route 95 - West End Station,0,408018,116676
14782,4,7660220,Route 95 - West End Station,0,408019,116676
14782,4,7651117,Route 95 - West End Station,0,408018,116676
14782,4,7658805,Route 95 - West End Station,0,408018,116676
14782,4,7660219,Route 95 - King Arnold Street,1,408018,116847
14782,4,7660225,Route 95 - King Arnold Street,1,409038,116847
14782,4,7645952,Route 95 - King Arnold Street,1,409038,116847
14782,4,7645953,Route 95 - King Arnold Street,1,409038,116847
14782,4,7666042,Route 95 - King Arnold Street,1,409038,116847
14782,4,7664551,Route 95 - West End Station,0,408830,116676
14782,4,7665339,Route 95 - West End Station,0,408830,116676
14782,4,7661791,Route 95 - West End Station,0,408019,116676
14782,4,7665338,Route 95 - West End Station,0,408019,116676
14782,4,7666977,Route 95 - King Arnold Street,1,408019,116847
14782,4,7651121,Route 95 - West End Station,0,408019,116676
14782,4,7651466,Route 95 - King Arnold Street,1,408019,116847
14782,4,7661790,Route 95 - West End Station,0,408018,116676
14782,4,7665544,Route 95 - West End Station,0,408830,116676
14782,4,7661796,Route 95 - King Arnold Street,1,408830,116847
14782,4,7660228,Route 95 - King Arnold Street,1,408830,116847
14782,4,7668527,Route 95 - West End Station,0,408830,116676
14782,5,7658824,Route 95 - King Arnold Street,1,408020,116847
14782,5,7667926,Route 95 - West End Station,0,407572,116676
14782,5,7665340,Route 95 - King Arnold Street,1,407572,116847
14782,5,7658814,Route 95 - West End Station,0,407572,116676
14782,5,7651125,Route 95 - West End Station,0,407572,116676
14782,5,7642886,Route 95 - West End Station,0,408020,116676
14782,5,7652548,Route 95 - West End Station,0,408020,116676
14782,5,7648726,Route 95 - West End Station,0,408020,116676
14782,5,7642887,Route 95 - King Arnold Street,1,408020,116847
14782,5,7651131,Route 95 - West End Station,0,408613,116676
14782,5,7648730,Route 95 - King Arnold Street,1,408613,116847
14782,5,7660240,Route 95 - King Arnold Street,1,408613,116847
