stop_id,stop_code,stop_name,stop_lat,stop_lon
108116,108116,SNAPFINGER RD@CHERRYBROOK DR,33.728622,-84.236771
108126,108126,WESLEY CHAPEL RD@JOHN WESLEY DR,33.729378,-84.21376
108128,108128,WESLEY CHAPEL RD@GREGORY RD,33.731342,-84.21373
108130,108130,WESLEY CHAPEL RD@COVINGTON HWY,33.733707,-84.213989
108132,108132,WESLEY CHAPEL RD@LINDSEY DR,33.731819,-84.214081
777100,908797,MT VERNON RD@N  PEACHTREE RD,33.958428,-84.301073
777102,908798,MT VERNON RD@OXFORD CHASE WAY,33.954391,-84.307594
777104,908799,MT VERNON RD@GRAMERCY CT,33.953177,-84.310402
122346,122346,WESTMONT RD SW@1411,33.71661,-84.437943
116068,116068,ORMEWOOD AVE SE@BOULEVARD SE,33.733837,-84.36821
116070,116070,ORMEWOOD AVE SE@BOULEVARD SE,33.734051,-84.368202
121076,121076,HARBIN RD SW@1521,33.71397,-84.484055
121078,121078,HARBIN RD SW@WRIGHT DR SW,33.712017,-84.483551
121080,121080,HARBIN RD SW@1643,33.710438,-84.483444
121082,121082,HARBIN RD SW@LAURENS  SW,33.709156,-84.482697
121092,121092,CHILDRESS DR SW@MCMURRAY DR SW,33.702812,-84.487717
121094,121094,CHILDRESS DR SW@2007,33.700077,-84.48674
121096,121096,CHILDRESS DR SW@PANTHER TRL,33.698162,-84.486542
107304,107304,MEMORIAL DR@CARTER RD,33.749923,-84.276418
107306,107306,MEMORIAL DR@RUPERT RD,33.750649,-84.274663
107308,107308,MEMORIAL DR @ BELVEDERE PLAZA,33.75259,-84.271368
122284,122284,SANDTOWN RD SW@WICHITA DR SW,33.716103,-84.443192
113005,113005,OGLETHORPE AVE SW@PEEPLES ST SW,33.736032,-84.420178
113006,113006,OGLETHORPE AVE SW@LAWTON ST SW,33.735836,-84.423225
113008,113008,LAWTON ST SW@MATHEWS ST SW,33.734753,-84.423536
113010,113010,LAWTON ST SW@WHITE ST,33.733444,-84.423485
115164,115164,HANK AARON DR@ORMOND ST SE,33.731434,-84.387987
115166,115166,HANK AARON DR@ORMOND ST SE,33.731518,-84.387779
115168,115168,HANK AARON DR@ATLANTA AVE SE,33.730584,-84.387976
115178,115178,HANK AARON DR@955,33.728317,-84.387802
116040,116040,CONFEDERATE AVE SE@EDIE AVE SE,33.72756,-84.363228
107320,107320,COLUMBIA DR@SNAPFINGER RD,33.733428,-84.25229
116100,116100,CHEROKEE AVE SE @ BASS ST SE,33.734875,-84.373901
116102,116102,CHEROKEE AVE SE @ AUGUSTA AVE SE,33.733749,-84.373947
116104,116104,CHEROKEE AVE SE @ GRANT PARK PL SE,33.733133,-84.373816
121115,121115,HARBIN RD@LAURENS WAY SW,33.709241,-84.482045
121116,121116,LANDRUM DR SW@HARBIN RD SW,33.706173,-84.481805
121118,121118,LANDRUM DR SW@DEVON DR SW,33.706215,-84.484239
121120,121120,LANDRUM DR SW@CHILDRESS DR SW,33.70629,-84.488237
121130,121130,PANTHER TRL SW@STAR MIST DR SW,33.697991,-84.489815
121103,121103,MT GILEAD RD@PANTHER TRL,33.69805,-84.49462
121134,121134,MT GILEAD RD SW@CASCADE PARC BLVD S,33.698096,-84.496498
122324,122324,CASCADE RD SW@2450,33.721127,-84.467415
113092,113092,J E LOWERY@RALPH DAVID ABERNATH BL,33.737862,-84.417446
113094,113094,ASHBY ST SW@577,33.739506,-84.417569
113096,113096,JOSEPH E LOWERY BLVD@OAK ST SW,33.740452,-84.417526
113098,113098,J E LOWERY@RALPH DAVID ABERNATH BL,33.739506,-84.417656
113084,113084,RALPH DAVID ABERNATH BLVD@LANGHORN,33.739109,-84.432259
113086,113086,OGLETHORPE AVE SW@ASHBY ST SW,33.735917,-84.417404
113088,113088,OGLETHORPE AVE SW@VICTORIA PL SW,33.735995,-84.4167
113090,113090,OGLETHORPE AVE SW@VICTORIA PL SW,33.735765,-84.416619
113100,113100,JE LOWERY@RALPH DAVID ABERNATH BLVD,33.738267,-84.417826
113102,113102,RALPH DAVID ABERNATH BLVD@HOPKINS,33.738682,-84.431023
113104,113104,RALPH DAVID ABERNATH BLVD@ATWOOD ST,33.738514,-84.429649
113106,113106,RALPH DAVID ABERNATH BLVD@HOLDERNE,33.7384,-84.428062
114144,114144,MCDANIEL ST SW@ARTHUR ST SW,33.728088,-84.401833
114146,114146,MCDANIEL ST SW@ARTHUR ST SW,33.727833,-84.401527
108024,108024,GLENWOOD RD@LEE ST,33.737215,-84.222631
122076,122076,CAMPBELLTON RD SW@ALMA ST SW,33.712264,-84.439666
122078,122078,CAMPBELLTON RD SW@1501,33.713203,-84.437161
122080,122080,1469 CAMPBELLTON RD SW@VENETIAN DR,33.713683,-84.436282
122082,122082,CAMPBELLTON RD SW@VENETIAN DR SW,33.71413,-84.43433
122092,122092,STANTON RD@LAKE AVE SW,33.706234,-84.444145
122096,122096,STANTON RD@PHILLIPS CT,33.70433,-84.444717
122384,122384,CAMPBELLTON RD@BENT CREEK WAY,33.704007,-84.46656
113114,113114,RALPH DAVID ABERNATH BLVD@CULBERSO,33.737961,-84.422081
113116,113116,RALPH DAVID ABERNATH BLVD@PEEPLES,33.737728,-84.4207
113118,113118,RALPH DAVID ABERNATH BLVD@GORDON P,33.737705,-84.419533
113120,113120,RALPH DAVID ABERNATH BLVD SW@ASHBY,33.737913,-84.418205
113136,113136,LAWTON ST SW@RICHLAND RD SW,33.730347,-84.423683
113138,113138,LAWTON ST SW@MONTREAT AVE SW,33.729691,-84.423691
113140,113140,LAWTON ST SW@MERRILL AVE SW,33.728668,-84.423637
113142,113142,MERRILL AVE SW@HALL ST SW,33.728714,-84.425438
113122,113122,RALPH DAVID ABERNATH BLVD SW@EVANS,33.737938,-84.415894
113128,113128,JOSEPH E LOWERY BLVD@OGLETHROPE AVE,33.7365,-84.41777
113144,113144,MERRILL AVE SW@OAKLAND DR SW,33.728752,-84.427017
113146,113146,OAKLAND DR SW@LADD ST SW,33.727409,-84.427521
774994,774994,GODBY RD@LIMETREE WAY,33.616453,-84.465709
775016,775016,HARPER VALLEY DR@MICHAEL DR,33.586378,-84.481241
775020,775020,KIMBERLY MILL RD@6400,33.579854,-84.487584
775021,775021,KIMBERLY MILL RD@VALLEY BEND RD,33.577435,-84.488284
115208,115208,GLENN ST@COOPER ST,33.738,-84.39725
115214,115214,ATLANTA AVE@HANK AARON DR,33.730317,-84.387537
121010,121010,CAMPBELLTON RD SW@MAXWELL DR SW,33.697819,-84.483368
121015,121015,N HAIRSTON RD@OLD HIGHGATE ENTRY,33.81009,-84.193641
121016,121016,CAMPBELLTON RD SW@DODSON DR SW,33.70208,-84.476357
121017,121017,N HAIRSTON RD@SUMMERVIEW DR,33.81329,-84.193611
116009,116009,BOULEVARD SE@DELMAR AVE SE,33.732342,-84.368348
121021,121021,N HAIRSTON RD@SUMMIT LAKE DR,33.821144,-84.194155
121022,121022,CAMPBELLTON RD SW@RENA CIR SW,33.702301,-84.471489
121023,121023,N HAIRSTON RD @ PONCE DE LEON AVE,33.825764,-84.195747
121024,121024,CAMPBELLTON RD SW@WELLS DR SW,33.702259,-84.469627
121032,121032,CAMPBELLTON RD SW@DODSON DR,33.702509,-84.475952
121034,121034,CAMPBELLTON RD SW@2775,33.701797,-84.478493
121036,121036,CAMPBELLTON RD SW@HARBIN RD,33.700611,-84.480202
122302,122302,WESTMONT RD SW@1310,33.720291,-84.437637
122304,122304,WESTMONT RD SW@AVON AVE SW,33.722382,-84.437642
122306,122306,AVON AVE SW@GRAYMONT DR SW,33.72213,-84.436813
122312,122312,AVON AVE SW@LORENZO DR SW,33.722076,-84.432877
122320,122320,CASCADE RD SW @ VENETIAN DR SW,33.721275,-84.465454
122322,122322,CASCADE RD SW@2450,33.720673,-84.467155
107322,107322,COLUMBIA DR@HYLAND DR,33.730118,-84.252287
114166,114166,LEE ST SW@POOLE PL SW,33.738927,-84.413981
114168,114168,LEE ST SW@OAK ST SW,33.740429,-84.413837
122010,122010,CAMPBELLTON RD SW@BENT CREEK WAY SW,33.703472,-84.466911
122011,122011,CAMPBELLTON RD@WILLIS MILL RD,33.704068,-84.464713
122014,122014,CAMPBELLTON RD SW@2280,33.70454,-84.462715
122016,122016,CAMPBELLTON RD SW@2220,33.704983,-84.461067
122026,122026,BOULEVARD GRANADA@FONTAINE AVE,33.719052,-84.462832
122028,122028,CAMPBELLTON RD SW@FORT VALLEY DR SW,33.708794,-84.45079
122032,122032,CAMPBELLTON RD SW@WILLOWBROOK DR,33.710807,-84.446926
116010,116010,BOULEVARD SE@ATLANTA AVE SE,33.730515,-84.36838
121018,121018,CAMPBELLTON RD SW@DODSON DR,33.702408,-84.474968
121019,121019,N HAIRSTON RD@WEATHERLY DR,33.817371,-84.193405
121020,121020,CAMPBELLTON RD SW@MARVIN LN SW,33.702412,-84.473122
121026,121026,CAMPBELLTON RD SW@WELLS DR SW,33.70268,-84.469326
121028,121028,CAMPBELLTON RD SW@RENA CIR SW,33.702517,-84.471118
121030,121030,CAMPBELLTON RD SW@SANDRINGHAM DR SW,33.702578,-84.47227
122294,122294,VENETIAN DR SW@LOCKWOOD DR SW,33.714466,-84.438656
122296,122296,WESTMONT RD SW@VENETIAN DR SW,33.714802,-84.437569
122298,122298,WESTMONT RD SW@1420,33.716553,-84.437599
121040,121040,CAMPBELLTON RD SW@MAXWELL DR SW,33.698235,-84.483009
121042,121042,LYNHURST DR SW@VALLEYDALE DR SW,33.726246,-84.488503
121051,121051,CASCADE RD SW@KINGSDALE DR SW,33.721483,-84.495731
121052,121052,CASCADE RD SW@SHANTER TRL SW,33.722789,-84.499378
121053,121053,CASCADE RD SW@BEECHCREST RD SW,33.722245,-84.49799
121054,121054,CASCADE RD SW@MELBENAN DR SW,33.721831,-84.497923
121064,121064,LYNHURST DR SW@MANGUM LN SW,33.724728,-84.487846
122362,122362,DELOWE DR@W WOODBERRY AVE,33.697924,-84.457389
122376,122376,CAMPBELLTON RD@HONEYSUCKLE LN,33.708174,-84.453252
122380,122380,CAMPBELLTON RD@DELOWE DR,33.706112,-84.45764
122382,122382,CAMPBELLTON RD@CENTRA VILLA DR,33.707257,-84.455532
114124,114124,MCDANIEL ST SW@STEPHENS ST SW,33.733997,-84.401909
99970328,210043,COVINGTON HWY@TURNER HILL RD,33.702189,-84.088798
114900,114900,WEST END STATION,33.735899,-84.413542
115002,115002,PRYOR ST SW@RICHARDSON ST SW,33.740696,-84.394928
115003,907666,GEORGIA AVE@GRANT ST,33.736962,-84.376184
117098,117098,MORELAND AVE SE@BEECHVIEW DR SE,33.726089,-84.349319
117100,117100,MORELAND AVE SE@LYNDALE DR SE,33.72731,-84.349319
117102,117102,MORELAND AVE SE@DELAWARE AVE SE,33.731851,-84.349297
122040,122040,CAMPBELLTON RD SW@ALMA ST SW,33.712681,-84.439491
122050,122050,CAMPBELLTON RD SW@PINEHURST DR,33.710102,-84.448441
122052,122052,CAMPBELLTON RD SW@PINEHURST DR SW,33.709126,-84.450645
122060,122060,CAMPBELLTON RD SW@2191,33.705915,-84.459409
122064,122064,CAMPBELLTON RD SW@WILLIS MILL RD SW,33.704308,-84.46505
122074,122074,CAMPBELLTON RD SW@RIDGEWOOD LN SW,33.711455,-84.442171
122038,122038,CAMPBELLTON RD @1501,33.71294,-84.439084
108032,108032,GLENWOOD RD@SELWYN DR,33.73678,-84.218504
114077,114077,METROPOLITAN PKY SW@HOPE ST SW,33.730682,-84.408157
114078,114078,METROPOLITAN PKY SW@CHRISTMAN ST SW,33.736042,-84.408287
114079,114079,METROPOLITAN PKY SW@SHELTON AVE SW,33.734742,-84.408351
114092,114092,METROPOLITAN PKY SW@MARY ST SW,33.729164,-84.407906
114096,114096,METROPOLITAN PKY SW@ROCKWELL ST SW,33.731632,-84.407898
114097,114097,METROPOLITAN PKY SW@GILLETTE AVE SW,33.73296,-84.40793
114098,114098,METROPOLITAN PKY SW@GILLETTE AVE SW,33.732925,-84.408325
117016,117016,MORELAND AVE SE@HALL ST SE,33.735092,-84.349541
117018,117018,MORELAND AVE SE@BERNE ST SE,33.736126,-84.349594
117020,117020,MORELAND AVE SE@WOODLAND AVE SE,33.737549,-84.34948
117022,117022,MORELAND AVE SE@PORTLAND AVE SE,33.739166,-84.349548
122347,122347,DELOWE DR@CONNALLY DR,33.696285,-84.45762
122348,122348,WESTMONT RD SW@TRACY ST SW,33.718524,-84.437723
122350,122350,AVON AVE SW@WESTMONT RD SW,33.722469,-84.437569
113036,113036,DONNELLY AVE SW@ALLEGHENY ST SW,33.735127,-84.430422
113038,113038,DONNELLY AVE SW@ATWOOD ST SW,33.734192,-84.42921
113040,113040,DONNELLY AVE SW@BEECHER ST SW,33.73344,-84.427979
113050,113050,LAWTON ST SW@OGLETHORPE AVE SW,33.735678,-84.423141
113052,113052,OGLETHORPE AVE SW@PEEPLES ST SW,33.735616,-84.420616
113053,113053,OGLETHORPE AVE SW@AZALIA ST SW,33.735746,-84.419201
113054,113054,OGLETHORPE AVE SW@ASHBY ST SW,33.7356,-84.417847
115192,115192,HANK AARON DR@RALPH DAVID ABERNATH,33.737113,-84.388079
115194,115194,CAPITOL AVE @ FULTON ST,33.742092,-84.388095
122242,122242,CASCADE RD SW@CENTRA VILLA DR SW,33.721436,-84.452347
122250,122250,CASCADE RD SW@POLLARD DR SW,33.721081,-84.455856
122252,122252,CASCADE RD SW@POLLARD DR SW,33.721457,-84.455509
107324,107324,MCAFEE RD@SHAMROCK DR,33.73148,-84.25774
107326,107326,MCAFEE RD@ROSEWOOD RD,33.731399,-84.262407
113154,113154,LAWTON ST SW@MONTREAT AVE SW,33.729511,-84.423279
113156,113156,LAWTON ST SW@RICHLAND RD SW,33.730488,-84.423294
113174,113174,OGLETHORPE AVE SW@LAWTON ST SW,33.735976,-84.422014
113180,113180,BEECHER ST@ATWOOD ST,33.733436,-84.429001
113064,113064,RALPH DAVID ABERNATH BLVD SW@ASHBY,33.738227,-84.417362
113066,113066,RALPH DAVID ABERNATH BLVD@GORDON P,33.738102,-84.419304
122240,122240,CASCADE AVE SW@AVON AVE SW,33.722771,-84.45034
113068,113068,RALPH DAVID ABERNATH BLVD@PEEPLES S,33.73811,-84.420235
113070,113070,RALPH DAVID ABERNATH BLVD@CULBERSO,33.738323,-84.422073
113072,113072,RALPH DAVID ABERNATH BLVD@LAWTON S,33.738441,-84.423149
113074,113074,RALPH DAVID ABERNATH BLVD@W END PL,33.73848,-84.424611
113082,113082,RALPH DAVID ABERNATH BLVD@HOPKINS,33.739014,-84.430542
115216,115216,ORMOND ST@ CREW ST,33.731809,-84.389379
115218,115218,POLLARD BLVD @ RALPH D ABERNATHY BLVD,33.73564,-84.390667
115220,115220,POLLARD BLVD@LITTLE ST,33.732963,-84.390825
115180,115180,HANK AARON DR SW@HAYGOOD AVE SW,33.72667,-84.38819
115182,115182,HANK AARON DR SW@HAYGOOD AVE SW,33.726405,-84.387748
115184,115184,COOPER ST@RALPH DAVID ABERNATH BLV,33.737022,-84.397362
120108,120108,NISKEY LAKE RD SW@LYON BLVD,33.705293,-84.529314
120110,120110,NISKEY LAKE RD SW@1883,33.703437,-84.529208
120112,120112,NISKEY LAKE RD SW@BROOKS RD SW,33.700496,-84.528682
120116,120116,FAIRBURN RD@GLENVIEW CIR,33.703224,-84.505974
120244,120244,FAIRBURN RD@GARRISON DR,33.71032,-84.505914
120246,120246,FAIRBURN RD@CASCADE RD,33.721736,-84.508784
120248,120248,FAIRBURN RD@UTOY SPRINGS RD,33.72171,-84.50909
122328,122328,WESTMONT RD SW@1285,33.720368,-84.437865
122330,122330,SANDTOWN RD SW@LOCKHAVEN CIR SW,33.717079,-84.443863
122334,122334,SANDTOWN RD SW@WICHITA DR SW,33.715782,-84.441994
122336,122336,SANDTOWN RD SW@ANIWAKA AVE SW,33.715347,-84.441399
113012,113012,LAWTON ST SW@DONNELLY AVE SW,33.732026,-84.424429
108048,108048,GLENWOOD RD@IRIS LN,33.73756,-84.2375
108050,108050,GLENWOOD RD@HOLLYHOCK TER,33.737858,-84.241631
108060,108060,REDWING CIR@TURNER HEIGHTS DR,33.751759,-84.234734
108062,108062,REDWING CIR@AUSTIN DR,33.750793,-84.234482
108064,108064,REDWING CIR@AUSTIN DR,33.750885,-84.233376
108066,108066,REDWING CIR@AGAPE WAY,33.750507,-84.231094
114112,114112,MCDANIEL ST SW@FULTON ST,33.739376,-84.402084
114114,114114,MCDANIEL ST SW@GLENN ST SW,33.738148,-84.401947
114116,114116,MCDANIEL ST SW@GLENN ST SW,33.738157,-84.40159
114130,114130,MCDANIEL ST SW@BERKELE ST SW,33.732937,-84.401573
114132,114132,MCDANIEL ST SW@ROCKWELL ST SW,33.73193,-84.401573
114134,114134,MCDANIEL ST SW@ROCKWELL ST SW,33.731911,-84.401939
114136,114136,MCDANIEL ST SW@GARDNER ST SW,33.730503,-84.401871
117044,117044,GLENWOOD AVE SE@MORELAND AVE SE,33.740105,-84.349617
117002,117002,GLENWOOD AVE SE@BROWNWOOD AVE SE,33.740043,-84.348134
117004,117004,MORELAND AVE SE@BURNS ST SE,33.726524,-84.349709
117006,117006,MORELAND AVE SE@LYNDALE DR SE,33.727661,-84.349831
117014,117014,MORELAND AVE SE@ORMEWOOD AVE SE,33.734112,-84.349594
121136,121136,CASCADE RD SW@WILLIS MILL RD SW,33.720188,-84.469536
121138,121138,CASCADE RD SW@DODSON DR SW,33.719677,-84.472023
121139,121139,CASCADE RD SW@WOODLAND TER SW,33.719516,-84.473415
121146,121146,CASCADE RD SW@SHORE DR SW,33.719635,-84.482658
121160,121160,CASCADE RD @ TUCKAWANNA DR,33.719486,-84.485016
108010,108010,GLENWOOD RD@GLEN ACRES CT,33.737362,-84.229149
108012,108012,GLENWOOD RD@GLEN ACRES CT,33.736969,-84.229431
108014,108014,GLENWOOD RD@ARTHURS CT,33.737091,-84.228092
122034,122034,CAMPBELLTON RD SW@VENETIAN DR SW,33.714252,-84.434822
108080,108080,COVINGTON HWY@INDIAN CREEK DR,33.747334,-84.221748
775028,775028,KIMBERLY MILL RD@6340,33.581369,-84.486855
775032,775032,KIMBERLY MILL RD@FLAT SHOALS RD,33.582514,-84.486935
113165,113165,RALPH DAVID ABERNATH BLVD@LEE ST,33.738456,-84.414819
107346,107346,MEMORIAL DR@3542,33.753915,-84.269002
108004,108004,GLENWOOD RD@IRIS LN,33.73735,-84.238861
108006,108006,GLENWOOD RD@HIGH COURT PL,33.737152,-84.236404
108008,108008,GLENWOOD RD@AUSTIN DR,33.737049,-84.23455
114014,114014,RALPH DAVID ABERNATH BLVD@MURPHY A,33.738449,-84.411743
114056,114056,LEE ST@RALPH DAVID ABERNATH BLVD,33.738354,-84.414299
114074,114074,METROPOLITAN PKY SW@HOPE ST SW,33.730354,-84.407906
114076,114076,METROPOLITAN PKY SW@ROCKWELL ST SW,33.731834,-84.40831
116106,116106,CHEROKEE AVE @ ORMOND ST,33.731537,-84.373909
117028,117028,GLENWOOD AVE SE@GLENWOOD PL SE,33.739857,-84.35508
117030,117030,GLENWOOD AVE SE@RAILROAD AVE SE,33.739834,-84.358277
121162,121162,CASCADE RD SW@ADAMS DR SW,33.719521,-84.486664
121165,121165,CASCADE RD SW@CHILDRESS DR,33.720257,-84.49011
121167,121167,CASCADE RD SW@VELTRE CIR,33.720292,-84.48036
121180,121180,PANTHER TRL@STAR MIST DR,33.698253,-84.489794
121190,121190,CHILDRESS DR@LANDRUM DR,33.706098,-84.488369
121192,121192,CASCADE RD@WILLIS MILL RD,33.720235,-84.472082
108046,108046,GLENWOOD RD@AUSTIN DR,33.737499,-84.234032
108047,108047,GLENWOOD RD@AUSTIN DR,33.73776,-84.236176
99970329,210044,MOURY AVE@PRYOR RD,33.717073,-84.393267
47150,905351,CHAMBLEE DUNWOODY RD@HOSPITAL AVE,33.891884,-84.294685
47152,905352,CHAMBLEE TUCKER RD@BARKSIDE CT,33.880451,-84.263403
47158,905353,CHAMBLEE TUCKER RD@DEKALB TECH PKWY,33.880169,-84.274483
47142,905354,CHAMBLEE DUNWOODY RD@BUFORD HWY,33.889874,-84.287346
47143,905355,CHAMBLEE TUCKER RD@HOOD AVE,33.885533,-84.300581
47144,905356,CHAMBLEE DUNWOODY RD@CLAIRVIEW DR,33.890529,-84.289166
54150,905357,CLAIRMONT RD@RAVEN HILL DR,33.86155,-84.30968
54152,905358,CLAIRMONT RD@CANMONT DR,33.86312,-84.30938
54154,905359,CLAIRMONT RD@DRESDEN DR,33.8652,-84.30931
54156,905360,CLAIRMONT RD@BRAGG ST,33.867558,-84.309372
46062,905361,PTREE IND BLVD @ CHAMBLEE DUNWOODY,33.895405,-84.305199
46066,905363,PEACHTREE IND BLVD @ MILLER DR,33.89325,-84.307861
47184,905590,CHAMBLEE TUCKER RD@HOLIDAY PL,33.881962,-84.280029
47186,905591,CHAMBLEE TUCKER RD@SHALLOWFORD RD,33.885606,-84.28515
122368,122368,CASCADE RD@DELOWE DR,33.721786,-84.460449
114102,114102,METROPOLITAN PKY SW@CHRISTMAN ST SW,33.735695,-84.408012
114104,114104,METROPOLITAN PKY SW@BRONNER BROS WA,33.737442,-84.407921
114106,114106,MCDANIEL ST SW@FULTON ST SW,33.741352,-84.402786
117024,117024,GLENWOOD AVE SE@HEMLOCK CIR SE,33.74049,-84.351166
117026,117026,GLENWOOD AVE SE@STOVALL ST SE,33.740005,-84.354172
117034,117034,GLENWOOD AVE SE@HAMILTON ST SE,33.739709,-84.356321
117036,117036,GLENWOOD AVE SE@GLENWOOD PL SE,33.739717,-84.355043
117038,117038,GLENWOOD AVE SE@STOVALL ST SE,33.73959,-84.354294
121168,121168,CASCADE RD SW@WOODLAND TER SW,33.719803,-84.473656
121128,121128,PANTHER TRL SW@CHILDRESS DR SW,33.697639,-84.486717
122042,122042,CAMPBELLTON RD SW@RIDGEWOOD LN SW,33.711784,-84.442238
122044,122044,CAMPBELLTON RD SW@STANTON RD SW,33.71167,-84.44348
47192,905592,CHAMBLEE TUCKER RD@HOSPITAL AVE,33.885408,-84.294089
47204,905594,CHAMBLEE DUNWOODY RD@HOSPITAL AVE,33.891628,-84.294746
47206,905595,CHAMBLEE DUNWOODY RD@CUMBERLAND DR,33.891346,-84.293098
41098,905596,SHALLOWFORD RD@COMMODORE DR,33.917572,-84.304321
41100,905597,SHALLOWFORD RD@SAVOY DR,33.919663,-84.305015
41102,905598,SHALLOWFORD RD@SAVOY DR,33.919449,-84.304688
41104,905599,SHALLOWFORD RD@COTILLION DR,33.920963,-84.305313
41116,905600,SHALLOWFORD RD@PERNOSHALL CT,33.92565,-84.308827
41118,905601,DUNWOODY PARK@SHALLOWFORD RD,33.926527,-84.310014
165124,165124,WASHINGTON RD@3916,33.649778,-84.490024
165126,165126,SHELBY LN@N COMMERCE DR,33.656145,-84.503725
165128,165128,N COMMERCE DR @ 3585,33.657621,-84.504173
121169,121169,CASCADE RD SW@SHORE DR,33.720209,-84.482061
113148,113148,OAKLAND DR SW@MERRILL AVE SW,33.728374,-84.427063
116042,116042,CONFEDERATE AVE SE@CHARLES BANK AVE,33.729287,-84.364413
116054,116054,HILL ST SE@1059,33.725558,-84.378669
116060,116060,ORMEWOOD AVE SE@CONFEDERATE AVE SE,33.733467,-84.36499
116062,116062,ORMEWOOD AVE SE@MARION AVE SE,33.733803,-84.366219
116074,116074,ATLANTA AVE SE@CONNALLY ST SE,33.730256,-84.380866
116076,116076,ATLANTA AVE SE@GRANT TER SE,33.730114,-84.380043
121066,121066,LYNHURST DR SW@VALLEYDALE DR SW,33.726429,-84.488014
121074,121074,HARBIN RD SW@1455,33.715851,-84.484505
121084,121084,HARBIN RD SW@LANDRUM DR SW,33.706337,-84.482101
121086,121086,LANDRUM DR SW@DEVON DR SW,33.706295,-84.484663
121088,121088,LANDRUM DR @ 2929,33.706398,-84.486244
121090,121090,CHILDRESS DR SW@1860,33.704647,-84.488487
117127,117127,MORELAND AVE SE@WYLIE ST SE,33.75226,-84.3491
47214,905828,SHALLOWFORD RD@ORTEGA,33.881742,-84.286106
47228,905829,BUFORD HWY NE@BEVERLY HILLS DR,33.882332,-84.290527
47230,905830,BUFORD HWY NE@4725,33.879402,-84.292152
53022,905832,N DRUID HILLS RD @ BROOKSHIRE,33.846649,-84.338966
53024,905833,N DRUID HILLS RD @ DRUID KNOLL DR,33.841534,-84.342148
41126,905834,PEELER RD@SHALLOWFORD RD,33.929531,-84.313705
41150,905836,SHALLOWFORD RD@PEACHFORD RD,33.923257,-84.306941
41152,905837,PEACHTREE RD@PEACHTREE INDUSTRIAL,33.90627,-84.29578
41154,905838,PEACHTREE RD@SPRING WALK CT,33.914202,-84.298961
41164,905839,PEACHTREE RD @ INGERSOLL RAND DR,33.895703,-84.295509
41166,905840,PEELER RD@OLDE VILLAGE LN,33.934118,-84.30777
113166,113166,RALPH DAVID ABERNATH BLVD SW@DUNN S,33.738338,-84.416122
99970234,210042,FLAT SHOALS RD @ HARPER VALLEY DR,33.58573,-84.480349
121045,121045,LYNHURST DR SW@MANGUM LN SW,33.724805,-84.488094
121046,121046,LYNHURST DR SW@LYNWAY LN SW,33.722206,-84.488118
121048,121048,LYNHURST DR SW@CASCADE RD SW,33.720181,-84.488315
121050,121050,CASCADE RD SW@CASCADE FALLS DR,33.720904,-84.493068
121058,121058,CASCADE RD SW@KINGSDALE DR SW,33.721039,-84.496086
121060,121060,CASCADE RD SW@CASCADE FALLS DR,33.720467,-84.494217
121062,121062,CASCADE RD SW@CASCADE FALLS DR,33.7201,-84.492233
121100,121100,MT GILEAD RD SW@IMPERIAL CIR SW,33.698152,-84.494738
116077,116077,ATLANTA AVE SE@HILL ST SE,33.730257,-84.37877
116092,116092,ORMOND ST SE@GRANT TER SE,33.73159,-84.379814
116093,116093,GEORGIA AVE SE@GRANT TER SE,33.73665,-84.379971
116094,116094,GEORGIA AVE SE@HILL ST SE,33.73653,-84.378891
121108,121108,HARBIN RD SW@1352,33.717972,-84.48365
121110,121110,HARBIN RD SW@WRIGHT DR SW,33.712372,-84.482895
121112,121112,HARBIN RD SW@1640,33.71125,-84.482841
121114,121114,HARBIN RD SW@1652,33.710093,-84.482715
121122,121122,CHILDRESS DR SW@1860,33.704598,-84.487828
121124,121124,CHILDRESS DR SW@MCMURRAY DR SW,33.702579,-84.487007
121126,121126,CHILDRESS DR SW@2010,33.700626,-84.486415
120092,120092,COUNTY LINE RD SW@2056,33.69989,-84.536271
120094,120094,COUNTY LINE RD SW@2000,33.7018,-84.536472
120096,120096,COUNTY LINE RD SW@1947,33.703662,-84.536758
120098,120098,COUNTY LINE RD SW@GREENBRIAR TRL SW,33.705509,-84.536774
122286,122286,SANDTOWN RD SW@WICHITA DR SW,33.715592,-84.442161
122288,122288,SANDTOWN RD SW@ANIWAKA AVE SW,33.71505,-84.441589
122290,122290,SANDTOWN RD SW@VENETIAN DR SW,33.714588,-84.440887
122292,122292,VENETIAN DR SW@WILLOW TRL SW,33.714367,-84.439911
114006,114006,YORK AVE SW@EVANS ST SW,33.737302,-84.415399
108082,108082,COVINGTON HWY@4523,33.745815,-84.220543
108084,108084,COVINGTON HWY@4537,33.746075,-84.219742
108086,108086,COVINGTON HWY@BELVEDERE SQ,33.74461,-84.219437
108096,108096,COVINGTON HWY@GLENWOOD RD,33.736588,-84.216347
108098,108098,COVINGTON HWY@HANES DR,33.735203,-84.21508
108100,108100,COVINGTON HWY@WESLEY CHAPEL RD,33.735062,-84.214165
114150,114150,OGLETHORPE AVE SW@LEE ST SW,33.73569,-84.414301
114152,114152,OGLETHORPE AVE SW@EVANS ST SW,33.735656,-84.415551
114158,114158,RALPH DAVID ABERNATH BLVD SW@LEE ST,33.73793,-84.414322
114170,114170,WINDSOR ST@GLENN ST SW,33.73859,-84.39812
